validade_inicial_horizontal,validade_inicial,vnt_dir,vnt_vel,vnt_vrb,vis,cobertura,tt,po,qnh,ur,teto,chuva,pancada,nevoa_umida,vis_setor,vis_setor_dir,trovoada,vnt_rajada,nevoa_seca,chuvisco
"['01:00', '25/11']",25/11 01:00,60,5,,9999,5,28,23,1013,74,2000,,,,,,,,,
"['02:00', '25/11']",25/11 02:00,60,5,,9999,3,28,23,1013,74,NIL,,,,,,,,,
"['03:00', '25/11']",25/11 03:00,70,6,,9999,5,28,23,1012,74,2200,,,,,,,,,
"['04:00', '25/11']",25/11 04:00,70,6,,9999,5,28,23,1011,74,2200,,,,,,,,,
"['05:00', '25/11']",25/11 05:00,60,5,,9999,5,27,23,1011,79,2200,,,,,,,,,
"['06:00', '25/11']",25/11 06:00,50,4,,9999,5,27,23,1010,79,2200,,,,,,,,,
"['07:00', '25/11']",25/11 07:00,50,5,,9999,3,27,23,1011,79,NIL,,,,,,,,,
"['08:00', '25/11']",25/11 08:00,60,4,,9999,3,27,23,1011,79,NIL,,,,,,,,,
"['09:00', '25/11']",25/11 09:00,60,5,,9999,3,28,22,1011,70,NIL,,,,,,,,,
"['10:00', '25/11']",25/11 10:00,50,6,,9999,3,29,22,1012,66,NIL,,,,,,,,,
"['11:00', '25/11']",25/11 11:00,70,8,,9999,3,30,22,1012,62,NIL,,,,,,,,,
"['12:00', '25/11']",25/11 12:00,70,7,,9999,3,30,23,1012,66,NIL,,,,,,,,,
"['13:00', '25/11']",25/11 13:00,60,9,,9999,3,30,23,1012,66,NIL,,,,,,,,,
"['14:00', '25/11']",25/11 14:00,60,8,,9999,3,30,22,1012,62,NIL,,,,,,,,,
"['15:00', '25/11']",25/11 15:00,80,8,,9999,3,31,22,1011,59,NIL,,,,,,,,,
"['16:00', '25/11']",25/11 16:00,60,7,,9999,3,30,22,1010,62,NIL,,,,,,,,,
"['17:00', '25/11']",25/11 17:00,80,7,,9999,3,31,23,1009,63,NIL,,,,,,,,,
"['18:00', '25/11']",25/11 18:00,70,7,,9999,3,30,23,1009,66,NIL,,,,,,,,,
"['19:00', '25/11']",25/11 19:00,70,5,,9999,3,29,23,1009,70,NIL,,,,,,,,,
"['20:00', '25/11']",25/11 20:00,100,7,,9999,3,29,23,1009,70,NIL,,,,,,,,,
"['21:00', '25/11']",25/11 21:00,80,6,,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['22:00', '25/11']",25/11 22:00,90,5,,9999,3,28,23,1011,74,NIL,,,,,,,,,
"['23:00', '25/11']",25/11 23:00,110,6,,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['00:00', '26/11']",26/11 00:00,100,7,,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['01:00', '26/11']",26/11 01:00,100,6,NIL,9999,3,28,23,1012,74,NIL,,,,,,,NIL,,
"['02:00', '26/11']",26/11 02:00,110,6,NIL,9999,3,28,23,1012,74,NIL,,,,,,,NIL,,
"['03:00', '26/11']",26/11 03:00,100,6,NIL,9999,3,28,23,1011,74,NIL,,,,,,,NIL,,
"['04:00', '26/11']",26/11 04:00,90,7,NIL,9999,3,27,23,1011,79,NIL,,,,,,,NIL,,
"['05:00', '26/11']",26/11 05:00,90,5,NIL,9999,3,28,23,1011,74,NIL,,,,,,,NIL,,
"['06:00', '26/11']",26/11 06:00,80,6,NIL,9999,3,28,23,1011,74,NIL,,,,,,,NIL,,
"['07:00', '26/11']",26/11 07:00,90,5,NIL,9999,3,27,23,1011,79,NIL,,,,,,,NIL,,
"['08:00', '26/11']",26/11 08:00,80,6,NIL,9999,3,27,23,1011,79,NIL,,,,,,,NIL,,
"['09:00', '26/11']",26/11 09:00,90,6,NIL,9999,3,28,23,1011,74,NIL,,,,,,,NIL,,
"['10:00', '26/11']",26/11 10:00,100,6,NIL,9999,3,29,23,1012,70,NIL,,,,,,,NIL,,
"['11:00', '26/11']",26/11 11:00,80,7,NIL,9999,3,30,22,1012,62,NIL,,,,,,,NIL,,
"['12:00', '26/11']",26/11 12:00,90,8,NIL,9999,5,30,23,1013,66,2000,,,,,,,NIL,,
"['13:00', '26/11']",26/11 13:00,100,9,NIL,9999,5,30,23,1012,66,2000,,,,,,,NIL,,
"['14:00', '26/11']",26/11 14:00,110,10,NIL,9999,3,31,23,1012,63,NIL,,,,,,,NIL,,
"['15:00', '26/11']",26/11 15:00,100,8,NIL,9999,3,31,24,1011,66,NIL,,,,,,,NIL,,
"['16:00', '26/11']",26/11 16:00,90,9,NIL,9999,3,31,23,1010,63,NIL,,,,,,,20,,
"['17:00', '26/11']",26/11 17:00,90,10,85,9999,2,30,23,1009,66,NIL,,,,,,,NIL,,
"['18:00', '26/11']",26/11 18:00,90,9,95,9999,3,30,24,1009,70,NIL,,,,,,,NIL,,
"['19:00', '26/11']",26/11 19:00,90,10,85,9999,3,29,23,1009,70,NIL,,,,,,,NIL,,
"['20:00', '26/11']",26/11 20:00,90,8,85,9999,3,29,23,1009,70,NIL,,,,,,,NIL,,
"['21:00', '26/11']",26/11 21:00,80,8,75,9999,3,29,23,1010,70,NIL,,,,,,,NIL,,
"['22:00', '26/11']",26/11 22:00,80,10,85,9999,5,28,23,1011,74,2000,,,,,,,NIL,,
"['23:00', '26/11']",26/11 23:00,90,8,80,9999,5,28,23,1012,74,2000,,,,,,,NIL,,
"['00:00', '27/11']",27/11 00:00,90,9,NIL,9999,5,28,23,1012,74,2000,,,,,,,NIL,,
"['01:00', '27/11']",27/11 01:00,80,9,NIL,9999,5,28,23,1012,74,2000,,,,,,,,,
"['02:00', '27/11']",27/11 02:00,70,7,NIL,9999,5,28,23,1012,74,2000,,,,,,,,,
"['03:00', '27/11']",27/11 03:00,80,7,NIL,9999,5,28,23,1011,74,2000,,,,,,,,,
"['04:00', '27/11']",27/11 04:00,80,8,NIL,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['05:00', '27/11']",27/11 05:00,60,7,NIL,9999,3,28,23,1011,74,NIL,,,,,,,,,
"['06:00', '27/11']",27/11 06:00,60,6,NIL,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['07:00', '27/11']",27/11 07:00,50,5,NIL,9999,5,28,23,1011,74,1800,,,,,,,,,
"['08:00', '27/11']",27/11 08:00,60,5,NIL,9999,5,27,23,1011,79,1800,,,,,,,,,
"['09:00', '27/11']",27/11 09:00,60,6,NIL,9999,5,28,23,1011,74,1800,,,,,,,,,
"['10:00', '27/11']",27/11 10:00,60,8,NIL,9999,3,29,22,1011,66,NIL,,,,,,,,,
"['11:00', '27/11']",27/11 11:00,40,9,220,9999,5,29,23,1012,70,2300,,,,,,,,,
"['12:00', '27/11']",27/11 12:00,40,9,45,9999,3,30,23,1012,66,NIL,,,,,,,,,
"['13:00', '27/11']",27/11 13:00,40,10,220,9999,3,30,23,1012,66,NIL,,,,,,,,,
"['14:00', '27/11']",27/11 14:00,40,10,40,9999,3,31,22,1011,59,NIL,,,,,,,,,
"['15:00', '27/11']",27/11 15:00,70,10,70,9999,3,30,23,1011,66,NIL,,,,,,,,,
"['16:00', '27/11']",27/11 16:00,70,9,60,9999,2,31,23,1010,63,NIL,,,,,,,,,
"['17:00', '27/11']",27/11 17:00,60,10,NIL,9999,2,30,23,1010,66,NIL,,,,,,,,,
"['18:00', '27/11']",27/11 18:00,60,10,NIL,9999,3,30,22,1010,62,NIL,,,,,,,,,
"['19:00', '27/11']",27/11 19:00,70,7,NIL,9999,3,30,23,1010,66,NIL,,,,,,,,,
"['20:00', '27/11']",27/11 20:00,60,8,NIL,9999,3,29,23,1009,70,NIL,,,,,,,,,
"['21:00', '27/11']",27/11 21:00,60,7,NIL,9999,3,28,22,1010,70,NIL,,,,,,,,,
"['22:00', '27/11']",27/11 22:00,70,8,NIL,9999,3,29,23,1010,70,NIL,,,,,,,,,
"['23:00', '27/11']",27/11 23:00,60,7,NIL,9999,3,28,22,1011,70,NIL,,,,,,,,,
"['00:00', '28/11']",28/11 00:00,60,8,NIL,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['01:00', '28/11']",28/11 01:00,60,8,60,9999,3,28,23,1012,74,NIL,NIL,NIL,,,,,NIL,,
"['02:00', '28/11']",28/11 02:00,70,7,60,9999,3,28,23,1012,74,NIL,NIL,NIL,,,,,NIL,,
"['03:00', '28/11']",28/11 03:00,60,6,70,7000,5,27,21,1012,70,2000,1,1,,,,,18,,
"['04:00', '28/11']",28/11 04:00,40,4,215,9999,3,27,23,1011,79,NIL,NIL,NIL,,,,,NIL,,
"['05:00', '28/11']",28/11 05:00,70,3,245,9999,3,27,23,1010,79,NIL,NIL,NIL,,,,,NIL,,
"['06:00', '28/11']",28/11 06:00,70,3,70,9999,5,27,23,1011,79,2000,NIL,NIL,,,,,NIL,,
"['07:00', '28/11']",28/11 07:00,40,5,210,8000,5,27,24,1010,84,5000,NIL,NIL,,,,,NIL,,
"['08:00', '28/11']",28/11 08:00,60,4,NIL,9999,5,26,23,1011,84,2000,NIL,NIL,,,,,NIL,,
"['09:00', '28/11']",28/11 09:00,350,3,NIL,9999,3,26,21,1012,74,NIL,NIL,NIL,,,,,NIL,,
"['10:00', '28/11']",28/11 10:00,50,5,NIL,9999,3,28,24,1012,79,NIL,NIL,NIL,,,,,NIL,,
"['11:00', '28/11']",28/11 11:00,60,7,NIL,9999,5,29,23,1013,70,2000,NIL,NIL,,,,,NIL,,
"['12:00', '28/11']",28/11 12:00,60,6,NIL,9999,5,29,24,1013,74,7000,NIL,NIL,,,,,NIL,,
"['13:00', '28/11']",28/11 13:00,60,8,NIL,9999,5,30,23,1012,66,7000,NIL,NIL,,,,,NIL,,
"['14:00', '28/11']",28/11 14:00,70,8,NIL,9999,3,30,23,1012,66,NIL,NIL,NIL,,,,,NIL,,
"['15:00', '28/11']",28/11 15:00,70,9,NIL,9999,3,30,24,1011,70,NIL,NIL,NIL,,,,,NIL,,
"['16:00', '28/11']",28/11 16:00,70,9,NIL,9999,3,30,24,1010,70,NIL,NIL,NIL,,,,,NIL,,
"['17:00', '28/11']",28/11 17:00,70,10,NIL,9999,3,30,23,1010,66,NIL,NIL,NIL,,,,,NIL,,
"['18:00', '28/11']",28/11 18:00,80,8,NIL,9999,3,30,24,1010,70,NIL,NIL,NIL,,,,,NIL,,
"['19:00', '28/11']",28/11 19:00,80,9,NIL,9999,3,29,23,1010,70,NIL,NIL,NIL,,,,,NIL,,
"['20:00', '28/11']",28/11 20:00,60,7,NIL,9999,3,29,23,1010,70,NIL,NIL,NIL,,,,,NIL,,
"['21:00', '28/11']",28/11 21:00,70,7,NIL,9999,5,28,23,1011,74,1900,NIL,NIL,,,,,NIL,,
"['22:00', '28/11']",28/11 22:00,60,6,NIL,9999,3,28,23,1011,74,NIL,NIL,NIL,,,,,NIL,,
"['23:00', '28/11']",28/11 23:00,70,6,NIL,9999,3,28,24,1012,79,NIL,NIL,NIL,,,,,NIL,,
"['00:00', '29/11']",29/11 00:00,60,7,NIL,9999,3,28,23,1012,74,NIL,NIL,NIL,,,,,NIL,,
"['01:00', '29/11']",29/11 01:00,60,6,NIL,9999,3,28,24,1012,79,NIL,,,,,,,,,
"['02:00', '29/11']",29/11 02:00,60,7,NIL,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['03:00', '29/11']",29/11 03:00,50,6,NIL,9999,3,28,23,1011,74,NIL,,,,,,,,,
"['04:00', '29/11']",29/11 04:00,50,7,NIL,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['05:00', '29/11']",29/11 05:00,80,6,NIL,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['06:00', '29/11']",29/11 06:00,60,6,NIL,9999,3,27,23,1010,79,NIL,,,,,,,,,
"['07:00', '29/11']",29/11 07:00,60,7,NIL,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['08:00', '29/11']",29/11 08:00,70,5,NIL,9999,3,28,23,1011,74,NIL,,,,,,,,,
"['09:00', '29/11']",29/11 09:00,60,6,NIL,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['10:00', '29/11']",29/11 10:00,70,9,NIL,9999,3,29,23,1012,70,NIL,,,,,,,,,
"['11:00', '29/11']",29/11 11:00,80,8,75,9999,5,30,23,1012,66,2000,,,,,,,,,
"['12:00', '29/11']",29/11 12:00,60,8,60,9999,5,30,23,1012,66,2000,,,,,,,,,
"['13:00', '29/11']",29/11 13:00,80,8,65,9999,3,31,23,1012,63,NIL,,,,,,,,,
"['14:00', '29/11']",29/11 14:00,60,9,55,9999,3,31,23,1012,63,NIL,,,,,,,,,
"['15:00', '29/11']",29/11 15:00,80,11,85,9999,3,30,23,1011,66,NIL,,,,,,,,,
"['16:00', '29/11']",29/11 16:00,70,9,70,9999,3,31,23,1010,63,NIL,,,,,,,,,
"['17:00', '29/11']",29/11 17:00,60,8,NIL,9999,3,30,23,1010,66,NIL,,,,,,,,,
"['18:00', '29/11']",29/11 18:00,70,7,85,9999,5,29,23,1009,70,2300,,,,,,,,,
"['19:00', '29/11']",29/11 19:00,80,9,75,9999,3,29,23,1009,70,NIL,,,,,,,,,
"['20:00', '29/11']",29/11 20:00,60,8,NIL,9999,3,29,23,1009,70,NIL,,,,,,,,,
"['21:00', '29/11']",29/11 21:00,70,7,NIL,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['22:00', '29/11']",29/11 22:00,70,7,NIL,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['23:00', '29/11']",29/11 23:00,60,7,NIL,9999,3,28,22,1011,70,NIL,,,,,,,,,
"['00:00', '30/11']",30/11 00:00,50,5,NIL,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['01:00', '30/11']",30/11 01:00,50,6,NIL,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['02:00', '30/11']",30/11 02:00,50,6,NIL,9999,3,28,23,1011,74,NIL,,,,,,,,,
"['03:00', '30/11']",30/11 03:00,60,6,NIL,9999,5,28,23,1011,74,2100,,,,,,,,,
"['04:00', '30/11']",30/11 04:00,50,5,NIL,9999,5,28,22,1010,70,2100,,,,,,,,,
"['05:00', '30/11']",30/11 05:00,50,4,NIL,9999,5,28,23,1010,74,2200,,,,,,,,,
"['06:00', '30/11']",30/11 06:00,60,5,NIL,9999,5,28,23,1010,74,2200,,,,,,,,,
"['07:00', '30/11']",30/11 07:00,60,6,NIL,9999,5,28,23,1010,74,2200,,,,,,,,,
"['08:00', '30/11']",30/11 08:00,50,5,NIL,9999,5,28,23,1011,74,2200,,,,,,,,,
"['09:00', '30/11']",30/11 09:00,50,4,NIL,9999,3,28,22,1011,70,NIL,,,,,,,,,
"['10:00', '30/11']",30/11 10:00,70,6,NIL,9999,5,28,23,1012,74,2200,,,,,,,,,
"['11:00', '30/11']",30/11 11:00,70,9,75,9999,3,29,23,1012,70,NIL,,,,,,,,,
"['12:00', '30/11']",30/11 12:00,70,8,60,9999,3,30,23,1012,66,NIL,,,,,,,,,
"['13:00', '30/11']",30/11 13:00,70,8,NIL,9999,3,31,23,1012,63,NIL,,,,,,,,,
"['14:00', '30/11']",30/11 14:00,60,8,60,9999,3,31,23,1012,63,NIL,,,,,,,,,
"['15:00', '30/11']",30/11 15:00,70,9,70,9999,3,31,23,1011,63,NIL,,,,,,,,,
"['16:00', '30/11']",30/11 16:00,70,9,75,9999,3,31,22,1010,59,NIL,,,,,,,,,
"['17:00', '30/11']",30/11 17:00,70,10,NIL,9999,3,30,22,1010,62,NIL,,,,,,,,,
"['18:00', '30/11']",30/11 18:00,50,8,NIL,9999,3,30,23,1009,66,NIL,,,,,,,,,
"['19:00', '30/11']",30/11 19:00,60,8,NIL,9999,3,30,23,1010,66,NIL,,,,,,,,,
"['20:00', '30/11']",30/11 20:00,70,7,NIL,9999,3,29,23,1010,70,NIL,,,,,,,,,
"['21:00', '30/11']",30/11 21:00,60,7,NIL,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['22:00', '30/11']",30/11 22:00,70,5,NIL,9999,3,28,24,1011,79,NIL,,,,,,,,,
"['23:00', '30/11']",30/11 23:00,60,7,NIL,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['00:00', '01/12']",01/12 00:00,70,6,NIL,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['01:00', '01/12']",01/12 01:00,60,5,NIL,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['02:00', '01/12']",01/12 02:00,50,6,NIL,9999,3,28,23,1011,74,NIL,,,,,,,,,
"['03:00', '01/12']",01/12 03:00,60,6,NIL,9999,3,28,23,1011,74,NIL,,,,,,,,,
"['04:00', '01/12']",01/12 04:00,60,6,NIL,9999,3,28,22,1010,70,NIL,,,,,,,,,
"['05:00', '01/12']",01/12 05:00,80,5,NIL,9999,3,27,23,1010,79,NIL,,,,,,,,,
"['06:00', '01/12']",01/12 06:00,60,4,NIL,9999,3,27,23,1011,79,NIL,,,,,,,,,
"['07:00', '01/12']",01/12 07:00,50,4,NIL,9999,3,27,23,1010,79,NIL,,,,,,,,,
"['08:00', '01/12']",01/12 08:00,50,4,NIL,9999,3,27,22,1010,74,NIL,,,,,,,,,
"['09:00', '01/12']",01/12 09:00,80,7,NIL,9999,3,28,22,1011,70,NIL,,,,,,,,,
"['10:00', '01/12']",01/12 10:00,80,7,NIL,9999,3,29,23,1011,70,NIL,,,,,,,,,
"['11:00', '01/12']",01/12 11:00,70,7,NIL,9999,3,29,23,1012,70,NIL,,,,,,,,,
"['12:00', '01/12']",01/12 12:00,100,9,100,9999,5,30,23,1012,66,2300,,,,,,,,,
"['13:00', '01/12']",01/12 13:00,100,8,100,9999,3,31,23,1012,63,NIL,,,,,,,,,
"['14:00', '01/12']",01/12 14:00,90,9,90,9999,3,31,22,1011,59,NIL,,,,,,,,,
"['15:00', '01/12']",01/12 15:00,100,10,110,9999,3,30,23,1011,66,NIL,,,,,,,,,
"['16:00', '01/12']",01/12 16:00,60,8,230,9999,3,31,22,1010,59,NIL,,,,,,,,,
"['17:00', '01/12']",01/12 17:00,90,9,240,9999,3,30,22,1009,62,NIL,,,,,,,,,
"['18:00', '01/12']",01/12 18:00,100,9,90,9999,2,29,22,1009,66,NIL,,,,,,,,,
"['19:00', '01/12']",01/12 19:00,90,7,80,9999,2,29,22,1009,66,NIL,,,,,,,,,
"['20:00', '01/12']",01/12 20:00,70,8,85,9999,2,29,22,1009,66,NIL,,,,,,,,,
"['21:00', '01/12']",01/12 21:00,60,6,50,9999,2,28,23,1010,74,NIL,,,,,,,,,
"['22:00', '01/12']",01/12 22:00,60,5,55,9999,5,28,23,1011,74,2300,,,,,,,,,
"['23:00', '01/12']",01/12 23:00,60,6,55,9999,5,28,23,1011,74,2300,,,,,,,,,
"['00:00', '02/12']",02/12 00:00,70,6,70,9999,3,28,23,1012,74,NIL,,,,,,,,,
"['01:00', '02/12']",02/12 01:00,50,4,NIL,9999,5,28,23,1012,74,2000,,,,,,,,,
"['02:00', '02/12']",02/12 02:00,100,10,NIL,9999,3,28,23,1011,74,NIL,,,,,,,,,
"['03:00', '02/12']",02/12 03:00,90,7,NIL,9999,5,28,23,1011,74,2000,,,,,,,,,
"['04:00', '02/12']",02/12 04:00,80,8,NIL,9999,3,28,22,1010,70,NIL,,,,,,,,,
"['05:00', '02/12']",02/12 05:00,70,8,NIL,9999,3,28,22,1009,70,NIL,,,,,,,,,
"['06:00', '02/12']",02/12 06:00,80,4,NIL,9999,3,27,22,1010,74,NIL,,,,,,,,,
"['07:00', '02/12']",02/12 07:00,60,5,NIL,9999,3,27,22,1010,74,NIL,,,,,,,,,
"['08:00', '02/12']",02/12 08:00,70,8,NIL,9999,3,27,22,1010,74,NIL,,,,,,,,,
"['09:00', '02/12']",02/12 09:00,70,5,NIL,9999,3,28,22,1011,70,NIL,,,,,,,,,
"['10:00', '02/12']",02/12 10:00,70,6,75,9999,3,29,23,1011,70,NIL,,,,,,,,,
"['11:00', '02/12']",02/12 11:00,70,6,70,9999,2,30,22,1012,62,NIL,,,,,,,,,
"['12:00', '02/12']",02/12 12:00,60,8,65,9999,3,30,21,1012,59,NIL,,,,,,,,,
"['13:00', '02/12']",02/12 13:00,60,8,70,9999,2,31,22,1011,59,NIL,,,,,,,,,
"['14:00', '02/12']",02/12 14:00,90,9,85,9999,2,31,22,1011,59,NIL,,,,,,,,,
"['15:00', '02/12']",02/12 15:00,100,9,95,9999,2,31,23,1010,63,NIL,,,,,,,,,
"['16:00', '02/12']",02/12 16:00,90,9,70,9999,2,31,23,1009,63,NIL,,,,,,,,,
"['17:00', '02/12']",02/12 17:00,70,8,65,9999,2,30,23,1008,66,NIL,,,,,,,,,
"['18:00', '02/12']",02/12 18:00,50,8,NIL,9999,3,29,22,1008,66,NIL,,,,,,,,,
"['19:00', '02/12']",02/12 19:00,50,8,NIL,9999,3,29,22,1008,66,NIL,,,,,,,,,
"['20:00', '02/12']",02/12 20:00,80,6,NIL,9999,3,29,23,1008,70,NIL,,,,,,,,,
"['21:00', '02/12']",02/12 21:00,70,8,NIL,9999,3,28,23,1008,74,NIL,,,,,,,,,
"['22:00', '02/12']",02/12 22:00,70,7,NIL,9999,3,28,23,1009,74,NIL,,,,,,,,,
"['23:00', '02/12']",02/12 23:00,80,5,NIL,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['00:00', '03/12']",03/12 00:00,60,6,NIL,9999,2,28,23,1011,74,NIL,,,,,,,,,
"['01:00', '03/12']",03/12 01:00,70,5,70,9999,2,28,22,1010,70,NIL,,,,,,,,,
"['02:00', '03/12']",03/12 02:00,60,7,60,9999,3,28,22,1010,70,NIL,,,,,,,,,
"['03:00', '03/12']",03/12 03:00,60,5,65,9999,3,28,22,1010,70,NIL,,,,,,,,,
"['04:00', '03/12']",03/12 04:00,70,5,65,9999,3,27,22,1009,74,NIL,,,,,,,,,
"['05:00', '03/12']",03/12 05:00,70,3,70,9999,3,27,22,1009,74,NIL,,,,,,,,,
"['06:00', '03/12']",03/12 06:00,60,5,230,9999,3,27,22,1008,74,NIL,,,,,,,,,
"['07:00', '03/12']",03/12 07:00,60,5,55,9999,3,27,23,1008,79,NIL,,,,,,,,,
"['08:00', '03/12']",03/12 08:00,50,5,50,9999,5,27,22,1009,74,2300,,,,,,,,,
"['09:00', '03/12']",03/12 09:00,70,5,60,9999,3,28,23,1010,74,NIL,,,,,,,,,
"['10:00', '03/12']",03/12 10:00,70,8,NIL,9999,3,29,23,1010,70,NIL,,,,,,,,,
"['11:00', '03/12']",03/12 11:00,80,7,80,9999,3,30,23,1011,66,NIL,,,,,,,,,
"['12:00', '03/12']",03/12 12:00,60,7,NIL,9999,3,30,23,1011,66,NIL,,,,,,,,,
"['13:00', '03/12']",03/12 13:00,100,8,NIL,9999,3,31,23,1011,63,NIL,,,,,,,,,
"['14:00', '03/12']",03/12 14:00,80,9,85,9999,3,31,24,1011,66,NIL,,,,,,,,,
"['15:00', '03/12']",03/12 15:00,80,10,85,9999,3,30,23,1010,66,NIL,,,,,,,,,
"['16:00', '03/12']",03/12 16:00,VRB,9,NIL,9999,3,30,23,1009,66,NIL,,,,,,,,,
"['17:00', '03/12']",03/12 17:00,90,9,NIL,9999,3,30,24,1009,70,NIL,,,,,,,,,
"['18:00', '03/12']",03/12 18:00,90,9,NIL,9999,3,30,23,1008,66,NIL,,,,,,,,,
"['19:00', '03/12']",03/12 19:00,90,9,NIL,9999,3,29,24,1008,74,NIL,,,,,,,,,
"['20:00', '03/12']",03/12 20:00,90,10,NIL,9999,5,29,24,1008,74,1900,,,,,,,,,
"['21:00', '03/12']",03/12 21:00,100,9,NIL,9999,3,28,23,1009,74,NIL,,,,,,,,,
"['22:00', '03/12']",03/12 22:00,110,8,NIL,9999,3,29,24,1010,74,NIL,,,,,,,,,
"['23:00', '03/12']",03/12 23:00,100,8,NIL,9999,3,29,24,1011,74,NIL,,,,,,,,,
"['00:00', '04/12']",04/12 00:00,90,7,85,9999,3,28,23,1011,74,NIL,,,,,,,,,
"['01:00', '04/12']",04/12 01:00,90,8,,9999,3,28,23,1011,74,NIL,NIL,,NIL,,,NIL,,,
"['02:00', '04/12']",04/12 02:00,90,8,,9999,3,28,23,1011,74,NIL,NIL,,NIL,,,NIL,,,
"['03:00', '04/12']",04/12 03:00,100,7,,9999,5,28,24,1011,79,1800,NIL,,NIL,,,NIL,,,
"['04:00', '04/12']",04/12 04:00,70,6,,9999,3,27,24,1010,84,NIL,NIL,,NIL,,,NIL,,,
"['05:00', '04/12']",04/12 05:00,90,7,,9999,5,28,24,1010,79,1800,NIL,,NIL,,,NIL,,,
"['06:00', '04/12']",04/12 06:00,50,3,,9999,5,27,24,1010,84,1800,NIL,,NIL,,,NIL,,,
"['07:00', '04/12']",04/12 07:00,80,5,,9999,5,25,23,1011,89,1800,NIL,,NIL,,,NIL,,,
"['08:00', '04/12']",04/12 08:00,70,5,,9999,3,27,24,1011,84,NIL,NIL,,NIL,,,NIL,,,
"['09:00', '04/12']",04/12 09:00,70,4,,9999,3,28,24,1011,79,NIL,NIL,,NIL,,,NIL,,,
"['10:00', '04/12']",04/12 10:00,70,7,,9999,3,28,24,1012,79,NIL,NIL,,NIL,,,NIL,,,
"['11:00', '04/12']",04/12 11:00,80,8,,9999,3,30,24,1013,70,NIL,NIL,,NIL,,,NIL,,,
"['12:00', '04/12']",04/12 12:00,100,9,,9999,3,30,24,1013,70,NIL,NIL,,NIL,,,NIL,,,
"['13:00', '04/12']",04/12 13:00,90,10,,9999,3,30,23,1013,66,NIL,NIL,,NIL,,,NIL,,,
"['14:00', '04/12']",04/12 14:00,100,9,,9999,5,30,24,1013,70,1900,NIL,,NIL,,,NIL,,,
"['15:00', '04/12']",04/12 15:00,90,9,,9999,5,30,24,1012,70,1900,NIL,,NIL,,,NIL,,,
"['16:00', '04/12']",04/12 16:00,90,9,,9999,3,30,24,1012,70,NIL,NIL,,NIL,,,NIL,,,
"['17:00', '04/12']",04/12 17:00,90,10,,9999,3,30,24,1011,70,NIL,NIL,,NIL,,,NIL,,,
"['18:00', '04/12']",04/12 18:00,90,9,,9999,5,30,24,1011,70,2000,NIL,,NIL,,,NIL,,,
"['19:00', '04/12']",04/12 19:00,90,9,,9999,5,29,23,1011,70,2100,NIL,,NIL,,,NIL,,,
"['20:00', '04/12']",04/12 20:00,110,8,,9999,5,29,24,1012,74,7000,NIL,,NIL,,,NIL,,,
"['21:00', '04/12']",04/12 21:00,100,6,,9999,5,28,24,1012,79,1900,NIL,,NIL,,,NIL,,,
"['22:00', '04/12']",04/12 22:00,110,7,,9999,5,28,24,1013,79,1900,NIL,,NIL,,,NIL,,,
"['23:00', '04/12']",04/12 23:00,100,9,,9999,5,28,24,1013,79,1900,NIL,,NIL,,,NIL,,,
"['23:25', '04/12']",04/12 23:25,90,10,,5000,5,27,24,1014,84,1900,1,,1,,,1,,,
"['00:00', '05/12']",05/12 00:00,90,8,,7000,5,26,24,1014,89,1900,1,,NIL,,,1,,,
"['01:00', '05/12']",05/12 01:00,170,10,NIL,9999,5,26,24,1014,89,1900,NIL,,NIL,,,1,NIL,,
"['01:12', '05/12']",05/12 01:12,120,15,NIL,2100,5,24,23,1015,94,700,1,,1,,,1,25,,
"['02:00', '05/12']",05/12 02:00,160,8,NIL,8000,5,24,24,1014,100,700,1,,NIL,,,1,NIL,,
"['02:18', '05/12']",05/12 02:18,160,6,NIL,9999,5,25,23,1014,89,8000,NIL,,NIL,,,NIL,NIL,,
"['03:00', '05/12']",05/12 03:00,150,6,NIL,9999,5,25,23,1014,89,8000,1,,NIL,,,NIL,NIL,,
"['04:00', '05/12']",05/12 04:00,260,3,NIL,9999,5,25,24,1013,94,8000,1,,NIL,,,NIL,NIL,,
"['05:00', '05/12']",05/12 05:00,110,7,NIL,9999,5,27,24,1012,84,8000,NIL,,NIL,,,NIL,NIL,,
