vnt_vel_max_mean,tt_mean,po_mean,qnh_mean,ur_mean,vnt_dir_mode,vnt_rajada_mode,chuva_mode,trovoada_mode,teto_mode,vnt_vel_mean,vnt_vel_top3_mean,tt_top3_mean,po_top3_mean,qnh_top3_mean,ur_top3_mean,chuva_count,week,year,Aeroporto_
10.142857142857142,23.848101265822784,14.215189873417721,1019.0425531914893,51.638297872340424,70,,,,900,5.5212765957446805,12.0,33.333333333333336,17.333333333333332,1022.0,94.0,0.0,37,2020,SBGR
10.285714285714286,21.48913043478261,13.706521739130435,1018.8260869565217,66.83695652173913,160,,,,1100,6.195652173913044,13.666666666666666,32.0,17.333333333333332,1026.3333333333333,94.0,0.0,38,2020,SBGR
11.571428571428571,19.229166666666668,13.541666666666666,1020.6875,74.98958333333333,70,,1,,1300,6.505263157894737,14.0,34.0,16.666666666666668,1026.0,100.0,12.0,39,2020,SBGR
10.857142857142858,24.557894736842105,16.768421052631577,1017.3263157894737,66.78947368421052,70,27,,,2300,6.842105263157895,13.0,37.0,19.0,1021.0,94.0,0.0,40,2020,SBGR
13.428571428571429,22.147058823529413,15.872549019607844,1016.343137254902,72.82352941176471,60,21,1,1,8000,5.9411764705882355,17.0,37.0,19.333333333333332,1021.0,98.0,20.0,41,2020,SBGR
9.428571428571429,19.326315789473686,13.694736842105263,1019.0842105263158,73.2,70,,1,,1300,5.221052631578948,12.0,32.333333333333336,17.333333333333332,1024.0,100.0,7.0,42,2020,SBGR
12.0,21.21875,16.125,1017.6979166666666,74.80208333333333,70,20,1,1,3300,5.885416666666667,15.666666666666666,28.0,18.666666666666668,1022.0,100.0,9.0,43,2020,SBGR
11.428571428571429,20.40625,14.447916666666666,1014.2291666666666,73.17708333333333,130,,1,,1100,6.666666666666667,15.0,32.333333333333336,17.666666666666668,1020.0,100.0,10.0,44,2020,SBGR
8.571428571428571,17.894736842105264,11.83157894736842,1017.9894736842106,71.21052631578948,120,,1,,1100,4.989473684210527,9.666666666666666,29.666666666666668,15.0,1022.0,96.0,5.0,45,2020,SBGR
9.285714285714286,22.71,17.78,1015.58,76.57,60,,1,,400,4.84,11.666666666666666,32.0,19.666666666666668,1019.3333333333334,100.0,1.0,46,2020,SBGR
8.857142857142858,19.51,16.09,1014.39,82.21,150,19,1,1,1000,4.58,10.666666666666666,28.333333333333332,20.0,1021.0,100.0,26.0,47,2020,SBGR
9.714285714285714,23.32967032967033,15.725274725274724,1019.934065934066,65.92307692307692,70,24,1,1,2000,6.032967032967033,11.0,31.333333333333332,18.333333333333332,1023.6666666666666,94.0,1.0,48,2020,SBGR
10.571428571428571,23.50537634408602,18.021505376344088,1016.3010752688172,73.80645161290323,70,21,1,1,1300,5.795698924731183,13.0,31.666666666666668,20.0,1020.0,100.0,1.0,49,2020,SBGR
10.0,22.56989247311828,17.978494623655912,1016.010752688172,77.10752688172043,130,,1,1,10000,5.580645161290323,14.0,29.0,20.0,1019.0,100.0,7.0,50,2020,SBGR
10.857142857142858,24.20408163265306,18.642857142857142,1014.4897959183673,73.87755102040816,310,22,1,1,10000,6.295918367346939,13.666666666666666,31.333333333333332,20.0,1017.6666666666666,100.0,5.0,51,2020,SBGR
10.571428571428571,20.979166666666668,17.614583333333332,1015.9479166666666,82.39583333333333,90,27,1,,1300,5.583333333333333,14.333333333333334,31.333333333333332,21.666666666666668,1019.0,100.0,19.0,52,2020,SBGR
12.333333333333334,23.365853658536587,17.585365853658537,1015.8780487804878,72.53658536585365,290,25,1,1,4000,7.048780487804878,15.0,30.0,19.333333333333332,1019.0,100.0,2.0,53,2020,SBGR
13.0,22.16867469879518,17.83132530120482,1013.0120481927711,77.83132530120481,200,18,1,1,10000,6.156626506024097,14.0,31.666666666666668,20.0,1017.0,94.0,8.0,1,2020,SBSP
11.285714285714286,25.1,19.6,1015.14,72.99,330,,1,,1500,7.39,13.333333333333334,32.0,21.0,1019.0,94.0,1.0,2,2020,SBSP
11.428571428571429,21.385826771653544,17.511811023622048,1019.6614173228346,79.66929133858268,160,,1,,1300,7.669291338582677,15.0,32.0,21.0,1024.0,94.0,8.0,3,2020,SBSP
10.857142857142858,20.276785714285715,15.625,1013.1607142857143,76.83928571428571,170,,1,,1300,5.6875,13.333333333333334,29.333333333333332,18.0,1018.6666666666666,94.0,4.0,4,2020,SBSP
13.571428571428571,24.16949152542373,17.728813559322035,1017.0254237288135,70.00847457627118,330,25,1,,1700,7.788135593220339,18.666666666666668,31.333333333333332,21.0,1020.0,94.0,5.0,5,2020,SBSP
11.571428571428571,22.392592592592592,18.711111111111112,1017.2740740740741,80.71111111111111,50,,1,1,600,5.562962962962963,16.666666666666668,28.333333333333332,21.0,1020.0,94.0,40.0,6,2020,SBSP
12.142857142857142,20.202898550724637,17.108695652173914,1017.9347826086956,83.8913043478261,150,,1,1,500,6.5144927536231885,13.666666666666666,31.0,20.333333333333332,1021.0,94.0,48.0,7,2020,SBSP
11.285714285714286,22.765765765765767,18.27927927927928,1017.0360360360361,77.13513513513513,320,,1,,900,7.009009009009009,13.666666666666666,31.0,20.666666666666668,1022.6666666666666,88.0,2.0,8,2020,SBSP
12.166666666666666,20.010309278350515,16.938144329896907,1017.2371134020618,83.27835051546391,150,,1,1,700,8.515463917525773,13.666666666666666,28.333333333333332,21.0,1022.3333333333334,94.0,20.0,9,2020,SBSP
12.571428571428571,19.126050420168067,15.184873949579831,1018.5546218487395,79.4201680672269,180,25,1,1,400,6.8655462184873945,14.333333333333334,25.333333333333332,18.0,1021.0,94.0,3.0,10,2020,SBSP
10.428571428571429,23.15463917525773,16.8659793814433,1019.6185567010309,69.63917525773196,160,,,,1100,5.412371134020619,12.0,31.333333333333332,19.0,1022.0,88.0,0.0,11,2020,SBSP
11.0,22.322033898305083,17.779661016949152,1016.8474576271186,77.11864406779661,160,,1,,700,6.440677966101695,13.666666666666666,30.0,21.0,1021.6666666666666,94.0,20.0,12,2020,SBSP
11.714285714285714,20.885416666666668,14.333333333333334,1020.5625,68.29166666666667,110,,1,,3300,6.28125,13.0,28.333333333333332,18.333333333333332,1024.0,88.0,5.0,13,2020,SBSP
10.142857142857142,21.647058823529413,16.107843137254903,1017.2647058823529,72.51960784313725,VRB,,1,,1500,5.901960784313726,13.0,29.333333333333332,19.0,1021.0,88.0,1.0,14,2020,SBSP
10.142857142857142,19.00980392156863,13.676470588235293,1019.1666666666666,73.18627450980392,160,,1,,500,6.696078431372549,12.333333333333334,29.333333333333332,17.0,1022.6666666666666,90.0,3.0,15,2020,SBSP
11.571428571428571,18.940594059405942,13.782178217821782,1021.0792079207921,73.39603960396039,150,,,,1000,6.415841584158416,13.333333333333334,25.333333333333332,16.0,1026.0,88.0,0.0,16,2020,SBSP
8.714285714285714,19.646464646464647,13.656565656565656,1021.7272727272727,71.15151515151516,VRB,,,,600,4.636363636363637,10.666666666666666,27.333333333333332,16.0,1025.3333333333333,94.0,0.0,17,2020,SBSP
9.714285714285714,19.568,13.928,1022.44,72.416,150,,1,,900,5.496,11.333333333333334,26.666666666666668,17.0,1027.3333333333333,94.0,6.0,18,2020,SBSP
10.142857142857142,16.131782945736433,10.875968992248062,1021.4496124031008,74.0,170,27,1,,900,6.333333333333333,13.333333333333334,26.0,13.0,1027.0,94.0,3.0,19,2020,SBSP
10.0,17.234782608695653,11.539130434782608,1020.3391304347826,72.6086956521739,VRB,,1,,900,5.095652173913043,14.0,25.333333333333332,16.0,1024.3333333333333,94.0,6.0,20,2020,SBSP
11.142857142857142,17.8018018018018,12.621621621621621,1022.2522522522522,74.05405405405405,60,23,1,,800,7.324324324324325,16.666666666666668,25.666666666666668,16.333333333333332,1028.0,98.0,5.0,21,2020,SBSP
10.714285714285714,15.242424242424242,7.454545454545454,1020.0505050505051,63.37373737373738,320,,,,1000,6.363636363636363,17.666666666666668,24.666666666666668,12.0,1024.0,94.0,0.0,22,2020,SBSP
9.428571428571429,18.25619834710744,14.297520661157025,1021.7685950413223,79.5702479338843,VRB,,1,,1400,4.838983050847458,11.333333333333334,24.666666666666668,17.0,1026.0,94.0,3.0,23,2020,SBSP
11.428571428571429,20.486725663716815,15.150442477876107,1021.4867256637168,74.14159292035399,320,,1,,400,7.04424778761062,16.0,28.0,17.0,1028.3333333333333,94.0,23.0,24,2020,SBSP
11.142857142857142,18.87,12.51,1025.36,68.5,90,,,,1500,6.6,13.666666666666666,27.0,15.0,1030.6666666666667,88.0,0.0,25,2020,SBSP
10.571428571428571,17.177419354838708,11.96774193548387,1020.0403225806451,74.83064516129032,190,,1,,500,5.887096774193548,16.333333333333332,26.0,16.0,1025.0,94.0,34.0,26,2020,SBSP
10.857142857142858,16.064,10.384,1018.304,71.152,330,26,1,,1400,8.16,19.0,25.0,13.333333333333334,1026.0,94.0,3.0,27,2020,SBSP
12.0,19.515151515151516,11.797979797979798,1020.030303030303,63.84848484848485,50,25,1,,900,6.797979797979798,19.0,26.666666666666668,15.0,1024.3333333333333,88.0,2.0,28,2020,SBSP
8.857142857142858,16.88034188034188,12.76923076923077,1023.5641025641025,78.7094017094017,160,19,1,,200,6.3247863247863245,11.333333333333334,26.666666666666668,15.0,1027.0,94.0,3.0,29,2020,SBSP
10.428571428571429,19.285714285714285,10.76530612244898,1022.795918367347,60.87755102040816,330,22,,,700,6.153061224489796,16.0,26.666666666666668,14.0,1027.3333333333333,88.0,0.0,30,2020,SBSP
11.714285714285714,16.071428571428573,11.777777777777779,1025.3650793650793,77.87301587301587,160,,1,,900,7.333333333333333,15.0,27.0,14.0,1030.0,94.0,1.0,31,2020,SBSP
7.857142857142857,16.8,10.17,1028.11,68.62,70,,,,700,4.64,9.333333333333334,25.0,13.0,1031.6666666666667,92.0,0.0,32,2020,SBSP
10.142857142857142,19.23728813559322,12.542372881355933,1018.5847457627119,68.7457627118644,VRB,20,1,1,500,5.97457627118644,14.0,29.0,16.0,1023.0,94.0,9.0,33,2020,SBSP
13.428571428571429,14.635761589403973,11.986754966887418,1020.8874172185431,84.65562913907284,190,28,1,1,700,7.774834437086093,15.0,22.666666666666668,17.0,1028.0,94.0,16.0,34,2020,SBSP
10.0,17.904255319148938,10.074468085106384,1021.8404255319149,63.87234042553192,90,,,,1800,5.414893617021277,12.666666666666666,30.0,14.0,1026.3333333333333,88.0,0.0,35,2020,SBSP
11.571428571428571,20.56896551724138,13.758620689655173,1023.3362068965517,69.30172413793103,130,,,,600,7.094827586206897,14.0,30.333333333333332,16.0,1029.0,90.0,0.0,36,2020,SBSP
9.857142857142858,23.16304347826087,14.173913043478262,1019.6415094339623,54.613207547169814,160,,,,700,5.53921568627451,12.0,33.0,17.0,1023.0,88.0,0.0,37,2020,SBSP
11.0,20.25423728813559,13.559322033898304,1020.0677966101695,70.2457627118644,180,,,,400,7.694915254237288,14.0,31.333333333333332,17.0,1027.0,94.0,0.0,38,2020,SBSP
12.571428571428571,18.293650793650794,13.007936507936508,1021.9603174603175,75.81746031746032,150,,1,,500,7.650793650793651,15.0,33.666666666666664,15.666666666666666,1027.0,94.0,3.0,39,2020,SBSP
13.142857142857142,23.26050420168067,16.478991596638654,1018.3277310924369,70.49579831932773,160,,1,1,400,7.915966386554622,17.0,36.0,19.0,1023.0,94.0,1.0,40,2020,SBSP
12.428571428571429,21.735042735042736,15.623931623931623,1017.2991452991453,72.00854700854701,190,21,1,1,600,6.581196581196581,14.333333333333334,36.333333333333336,19.0,1022.3333333333334,94.0,14.0,41,2020,SBSP
11.142857142857142,18.672268907563026,13.747899159663865,1019.9579831932773,75.95798319327731,160,27,1,1,600,6.714285714285714,13.0,31.0,18.333333333333332,1025.0,94.0,15.0,42,2020,SBSP
13.142857142857142,20.678260869565218,15.226086956521739,1018.6434782608695,72.40869565217392,170,,1,1,2700,6.3304347826086955,16.333333333333332,27.0,18.0,1023.0,90.0,14.0,43,2020,SBSP
13.142857142857142,18.866666666666667,13.170370370370371,1015.8148148148148,73.44444444444444,150,22,1,,400,8.066666666666666,15.0,31.333333333333332,17.0,1021.0,88.0,24.0,44,2020,SBSP
12.428571428571429,17.01851851851852,10.814814814814815,1018.5833333333334,69.35185185185185,130,,1,,1700,6.111111111111111,14.333333333333334,29.0,13.0,1023.0,88.0,10.0,45,2020,SBSP
12.571428571428571,22.0,16.201680672268907,1016.4957983193277,71.76470588235294,VRB,,1,,900,5.201834862385321,14.666666666666666,31.333333333333332,19.0,1020.3333333333334,88.0,5.0,46,2020,SBSP
13.285714285714286,19.041666666666668,14.508333333333333,1014.8916666666667,76.025,170,,1,1,500,7.805194805194805,14.666666666666666,28.666666666666668,18.0,1022.0,88.0,32.0,47,2020,SBSP
14.0,23.418367346938776,14.591836734693878,1020.8265306122449,60.204081632653065,VRB,19,1,,10000,7.513888888888889,17.333333333333332,31.333333333333332,19.0,1024.3333333333333,83.0,4.0,48,2020,SBSP
14.285714285714286,22.484375,16.7890625,1017.09375,71.921875,VRB,28,1,1,1100,7.410256410256411,17.666666666666668,31.0,19.0,1021.0,88.0,9.0,49,2020,SBSP
12.428571428571429,21.76,16.728,1016.488,74.52,VRB,24,1,1,1100,7.666666666666667,15.0,28.333333333333332,19.0,1019.0,88.0,3.0,50,2020,SBSP
11.428571428571429,24.127450980392158,17.431372549019606,1015.0196078431372,68.1470588235294,320,25,1,1,900,7.465753424657534,14.333333333333334,30.666666666666668,20.333333333333332,1018.0,88.0,4.0,51,2020,SBSP
13.428571428571429,20.675,16.4,1016.5333333333333,77.325,160,,1,,500,8.106666666666667,16.333333333333332,30.0,21.0,1020.0,88.33333333333333,8.0,52,2020,SBSP
12.0,23.391304347826086,16.26086956521739,1016.3913043478261,66.6086956521739,320,,1,,4000,9.11111111111111,15.0,29.666666666666668,17.666666666666668,1020.0,88.0,2.0,53,2020,SBSP
10.0,24.166666666666668,18.37878787878788,1011.2727272727273,71.93939393939394,140,,1,,1000,6.075757575757576,12.333333333333334,32.666666666666664,20.0,1014.3333333333334,92.0,8.0,1,2020,SBKP
10.714285714285714,25.21875,20.34375,1014.0,75.86458333333333,0,31,1,1,8000,5.104166666666667,17.0,31.0,22.333333333333332,1017.0,94.0,6.0,2,2020,SBKP
12.714285714285714,24.406593406593405,18.285714285714285,1017.010989010989,70.16483516483517,130,22,1,,10000,9.0,17.333333333333332,33.666666666666664,21.0,1021.0,88.0,4.0,3,2020,SBKP
9.714285714285714,22.736263736263737,16.252747252747252,1011.2197802197802,69.52747252747253,120,,1,,7000,6.538461538461538,12.0,30.666666666666668,19.666666666666668,1016.0,94.0,10.0,4,2020,SBKP
10.285714285714286,24.893617021276597,17.75531914893617,1015.8085106382979,67.86170212765957,20,,1,1,4000,6.223404255319149,13.0,32.333333333333336,21.666666666666668,1018.0,94.0,9.0,5,2020,SBKP
10.857142857142858,23.967741935483872,18.86021505376344,1015.5698924731183,74.49462365591398,110,30,1,1,4000,6.043010752688172,15.333333333333334,29.333333333333332,21.0,1018.0,94.0,11.0,6,2020,SBKP
12.142857142857142,22.69148936170213,17.585106382978722,1015.9468085106383,74.86170212765957,130,21,1,,3000,8.648936170212766,17.0,32.333333333333336,21.0,1018.0,94.0,18.0,7,2020,SBKP
12.714285714285714,24.07920792079208,18.92079207920792,1015.2970297029703,74.65346534653466,340,27,1,1,7000,7.148514851485149,15.666666666666666,31.666666666666668,21.333333333333332,1019.6666666666666,94.0,18.0,8,2020,SBKP
14.333333333333334,21.80952380952381,18.095238095238095,1015.297619047619,80.29761904761905,130,28,1,1,5000,9.869047619047619,18.0,28.666666666666668,22.0,1019.0,94.0,14.0,9,2020,SBKP
15.142857142857142,21.597826086956523,14.945652173913043,1016.4891304347826,68.3804347826087,140,41,1,1,8000,8.714285714285714,24.333333333333332,29.0,17.0,1019.0,88.0,2.0,10,2020,SBKP
9.285714285714286,24.21978021978022,16.516483516483518,1017.5164835164835,65.50549450549451,120,,,,4000,6.087912087912088,11.333333333333334,32.0,18.333333333333332,1020.0,92.0,0.0,11,2020,SBKP
10.285714285714286,23.425531914893618,18.28723404255319,1014.936170212766,75.0,120,,1,1,10000,6.351063829787234,14.666666666666666,31.333333333333332,20.333333333333332,1019.0,94.0,13.0,12,2020,SBKP
12.0,21.89010989010989,14.054945054945055,1018.3076923076923,64.49450549450549,120,,1,,7000,7.417582417582418,14.666666666666666,29.666666666666668,20.0,1021.6666666666666,88.0,2.0,13,2020,SBKP
11.857142857142858,22.893617021276597,16.46808510638298,1015.3510638297872,70.1063829787234,VRB,,1,,8000,6.542553191489362,17.666666666666668,30.666666666666668,20.0,1019.6666666666666,94.0,4.0,14,2020,SBKP
13.571428571428571,20.9247311827957,13.440860215053764,1016.8709677419355,65.38709677419355,120,,,,3300,8.408602150537634,15.0,30.666666666666668,18.0,1020.0,94.0,0.0,15,2020,SBKP
13.571428571428571,20.130434782608695,14.032608695652174,1018.9347826086956,70.53260869565217,120,,,,4000,7.75,15.666666666666666,27.333333333333332,16.0,1023.6666666666666,94.0,0.0,16,2020,SBKP
12.142857142857142,21.417582417582416,12.791208791208792,1019.6483516483516,62.38461538461539,120,,,,4000,7.087912087912088,13.666666666666666,29.333333333333332,16.0,1023.3333333333334,90.0,0.0,17,2020,SBKP
12.142857142857142,20.802197802197803,11.868131868131869,1020.9230769230769,60.120879120879124,110,,,,4500,7.626373626373627,16.333333333333332,28.333333333333332,16.0,1025.0,88.0,0.0,18,2020,SBKP
13.0,18.347826086956523,9.73913043478261,1019.7608695652174,61.76086956521739,120,,,,10000,8.293478260869565,17.0,27.666666666666668,12.0,1025.0,94.0,0.0,19,2020,SBKP
10.714285714285714,19.076923076923077,11.362637362637363,1018.967032967033,64.10989010989012,110,,,,5000,6.538461538461538,13.333333333333334,26.666666666666668,15.0,1023.6666666666666,90.0,0.0,20,2020,SBKP
12.142857142857142,19.231578947368423,12.263157894736842,1020.6842105263158,67.89473684210526,120,,1,1,10000,8.178947368421053,15.333333333333334,27.666666666666668,17.0,1026.0,94.0,6.0,21,2020,SBKP
10.0,15.417582417582418,6.3076923076923075,1019.2857142857143,59.2967032967033,120,,,,2300,6.230769230769231,12.333333333333334,25.333333333333332,9.0,1023.0,83.66666666666667,0.0,22,2020,SBKP
9.0,19.263157894736842,13.957894736842105,1020.3473684210526,73.65263157894736,120,,1,1,7000,5.094736842105263,11.666666666666666,26.0,18.0,1024.0,96.0,16.0,23,2020,SBKP
10.714285714285714,21.692307692307693,15.241758241758241,1019.2197802197802,69.53846153846153,110,,1,,10000,7.318681318681318,18.666666666666668,29.0,18.0,1025.0,94.0,1.0,24,2020,SBKP
12.0,19.76923076923077,12.252747252747254,1023.3846153846154,64.48351648351648,120,,,,4500,7.2967032967032965,14.0,27.666666666666668,14.666666666666666,1028.0,88.0,0.0,25,2020,SBKP
11.571428571428571,18.548387096774192,11.64516129032258,1018.9247311827957,67.75268817204301,120,,1,,10000,7.333333333333333,14.333333333333334,27.333333333333332,16.0,1023.6666666666666,94.0,9.0,26,2020,SBKP
12.428571428571429,16.655913978494624,10.021505376344086,1017.8494623655914,67.88172043010752,120,29,1,,8000,7.333333333333333,17.666666666666668,26.666666666666668,14.0,1023.6666666666666,90.0,4.0,27,2020,SBKP
12.0,20.043010752688172,11.419354838709678,1018.6559139784946,61.086021505376344,120,,1,,1100,7.172043010752688,14.333333333333334,28.0,16.0,1022.0,92.0,3.0,28,2020,SBKP
10.714285714285714,19.560439560439562,12.637362637362637,1021.4615384615385,66.84615384615384,120,,1,,4000,7.362637362637362,15.0,28.0,15.0,1025.0,88.0,1.0,29,2020,SBKP
12.285714285714286,20.12087912087912,9.747252747252746,1020.9010989010989,54.956043956043956,120,,,,,8.065934065934066,16.666666666666668,27.666666666666668,13.0,1024.0,84.0,0.0,30,2020,SBKP
14.0,19.175824175824175,11.285714285714286,1023.0,63.69230769230769,120,,,,5000,10.021978021978022,21.666666666666668,28.666666666666668,14.333333333333334,1027.3333333333333,88.0,0.0,31,2020,SBKP
11.285714285714286,18.604395604395606,8.296703296703297,1026.1648351648353,56.37362637362637,120,,,,10000,6.527472527472527,13.333333333333334,26.333333333333332,11.0,1029.6666666666667,90.0,0.0,32,2020,SBKP
12.0,21.782608695652176,9.978260869565217,1016.695652173913,50.78260869565217,120,,1,1,8000,7.391304347826087,15.666666666666666,31.0,16.0,1021.3333333333334,83.0,3.0,33,2020,SBKP
14.428571428571429,16.365591397849464,11.978494623655914,1019.7096774193549,76.93548387096774,120,,1,1,7000,9.913978494623656,20.0,27.0,16.666666666666668,1025.0,94.0,26.0,34,2020,SBKP
12.714285714285714,19.263736263736263,8.54945054945055,1019.6703296703297,55.142857142857146,120,,,,,8.626373626373626,16.333333333333332,31.0,12.333333333333334,1024.0,82.0,0.0,35,2020,SBKP
13.714285714285714,22.89010989010989,11.824175824175825,1020.5494505494505,55.24175824175824,120,,,,,9.285714285714286,16.666666666666668,32.333333333333336,15.0,1025.3333333333333,86.33333333333333,0.0,36,2020,SBKP
12.142857142857142,25.5,10.974358974358974,1017.5714285714286,41.13186813186813,130,,,,,7.417582417582418,14.333333333333334,34.333333333333336,17.0,1021.0,88.0,0.0,37,2020,SBKP
14.714285714285714,23.51086956521739,12.021739130434783,1017.4565217391304,53.608695652173914,120,31,1,,10000,9.771739130434783,20.666666666666668,34.0,15.333333333333334,1024.0,83.0,1.0,38,2020,SBKP
14.714285714285714,21.804347826086957,11.98913043478261,1019.0869565217391,59.43478260869565,120,,1,1,10000,10.097826086956522,20.333333333333332,35.666666666666664,15.0,1024.0,90.0,6.0,39,2020,SBKP
15.857142857142858,27.29787234042553,14.457446808510639,1015.3829787234042,50.06382978723404,120,26,1,,10000,9.946808510638299,20.333333333333332,37.333333333333336,19.0,1019.0,84.66666666666667,4.0,40,2020,SBKP
13.714285714285714,24.336734693877553,14.071428571428571,1014.9489795918367,59.0,120,22,1,1,10000,9.285714285714286,19.333333333333332,38.666666666666664,18.333333333333332,1020.0,90.0,13.0,41,2020,SBKP
13.0,21.747252747252748,13.10989010989011,1017.4623655913979,60.913978494623656,120,,1,,10000,8.010752688172044,16.666666666666668,34.333333333333336,17.666666666666668,1022.0,90.0,12.0,42,2020,SBKP
11.857142857142858,23.344086021505376,16.021505376344088,1016.2903225806451,65.94623655913979,VRB,20,1,1,10000,6.311827956989247,14.666666666666666,31.666666666666668,18.666666666666668,1020.0,92.0,8.0,43,2020,SBKP
15.0,22.681318681318682,13.813186813186814,1012.6813186813187,61.934065934065934,140,28,1,,7000,10.285714285714286,21.0,34.0,19.0,1018.0,90.0,6.0,44,2020,SBKP
13.571428571428571,20.846153846153847,10.285714285714286,1016.2857142857143,56.34065934065934,120,,,,10000,8.56043956043956,15.666666666666666,33.333333333333336,13.0,1020.6666666666666,88.0,0.0,45,2020,SBKP
11.571428571428571,24.46808510638298,17.72340425531915,1014.5957446808511,69.27659574468085,330,28,1,,8000,5.829787234042553,14.333333333333334,34.0,20.0,1018.0,94.0,3.0,46,2020,SBKP
12.285714285714286,21.96,16.35,1012.85,72.91,140,,1,1,10000,7.71,15.666666666666666,29.0,20.333333333333332,1019.0,98.0,21.0,47,2020,SBKP
11.571428571428571,25.35164835164835,15.582417582417582,1018.5824175824176,58.120879120879124,120,,,,4500,7.351648351648351,13.0,32.666666666666664,18.0,1022.0,86.33333333333333,0.0,48,2020,SBKP
13.142857142857142,25.03191489361702,18.74468085106383,1015.0851063829788,70.63829787234043,120,36,1,1,10000,7.053191489361702,18.0,32.333333333333336,21.0,1018.0,100.0,8.0,49,2020,SBKP
10.142857142857142,23.644444444444446,18.41111111111111,1015.0112359550562,74.63333333333334,120,,1,,10000,6.222222222222222,11.333333333333334,31.0,21.333333333333332,1018.0,96.0,8.0,50,2020,SBKP
9.571428571428571,24.554347826086957,19.652173913043477,1013.7608695652174,76.20652173913044,20,21,1,1,10000,5.728260869565218,10.333333333333334,31.666666666666668,22.0,1017.0,100.0,7.0,51,2020,SBKP
13.0,23.630434782608695,17.956521739130434,1014.1086956521739,72.23913043478261,120,,1,,4000,8.793478260869565,16.666666666666668,32.666666666666664,21.0,1017.3333333333334,94.0,4.0,52,2020,SBKP
12.0,23.46511627906977,18.697674418604652,1015.3023255813954,76.48837209302326,360,,1,1,3000,6.511627906976744,12.666666666666666,30.0,20.333333333333332,1018.6666666666666,98.0,3.0,53,2020,SBKP
11.6,22.76,19.613333333333333,1015.6533333333333,83.33333333333333,310,25,1,1,3000,6.413333333333333,15.333333333333334,28.333333333333332,21.0,1018.0,100.0,23.0,1,2020,SBBR
10.0,24.536082474226806,19.123711340206185,1017.979381443299,74.43298969072166,300,,1,1,10000,5.752577319587629,16.333333333333332,32.0,21.333333333333332,1020.0,96.0,2.0,2,2020,SBBR
10.0,25.98901098901099,18.164835164835164,1018.8571428571429,64.74725274725274,VRB,,,,3000,5.208791208791209,11.666666666666666,32.666666666666664,21.0,1022.0,94.0,0.0,3,2020,SBBR
15.285714285714286,22.94392523364486,20.177570093457945,1014.8598130841121,85.0,320,20,1,1,1000,7.97196261682243,19.0,28.666666666666668,21.0,1018.0,94.0,33.0,4,2020,SBBR
10.857142857142858,24.819148936170212,19.24468085106383,1019.3510638297872,73.42553191489361,VRB,,1,,3000,5.414893617021277,14.333333333333334,31.333333333333332,21.0,1022.0,94.0,6.0,5,2020,SBBR
11.857142857142858,22.53684210526316,18.810526315789474,1018.4421052631579,80.97894736842105,10,30,1,1,4000,6.8,14.333333333333334,31.0,20.666666666666668,1022.0,100.0,30.0,6,2020,SBBR
9.142857142857142,24.270833333333332,19.322916666666668,1018.71875,75.61458333333333,VRB,,1,1,10000,4.336842105263158,11.0,30.0,21.0,1023.0,96.0,5.0,7,2020,SBBR
11.714285714285714,24.395833333333332,19.40625,1018.1041666666666,75.1875,VRB,,1,1,10000,5.4375,14.0,30.0,21.0,1021.0,96.0,8.0,8,2020,SBBR
12.166666666666666,23.7816091954023,20.0,1018.4942528735633,80.71264367816092,VRB,,1,1,10000,4.931034482758621,13.333333333333334,30.0,21.333333333333332,1021.0,100.0,9.0,9,2020,SBBR
8.571428571428571,22.861386138613863,19.623762376237625,1017.6138613861386,83.23762376237623,VRB,,1,,700,3.98019801980198,10.0,28.0,21.0,1020.0,100.0,26.0,10,2020,SBBR
10.571428571428571,23.948453608247423,19.24742268041237,1018.7319587628866,76.45360824742268,70,,1,,10000,6.88659793814433,12.0,29.0,20.666666666666668,1021.0,94.0,2.0,11,2020,SBBR
9.571428571428571,23.873684210526317,18.71578947368421,1017.8210526315789,74.7578947368421,VRB,23,1,1,4000,4.872340425531915,11.666666666666666,31.0,21.0,1021.0,94.0,9.0,12,2020,SBBR
11.142857142857142,22.471153846153847,19.903846153846153,1018.3942307692307,86.14423076923077,60,,1,1,3000,6.586538461538462,13.333333333333334,28.0,21.333333333333332,1022.0,100.0,26.0,13,2020,SBBR
9.0,24.945054945054945,18.46153846153846,1018.4285714285714,69.92307692307692,VRB,,,,4000,4.6923076923076925,12.0,31.0,21.0,1021.6666666666666,96.0,0.0,14,2020,SBBR
7.714285714285714,24.43010752688172,19.43010752688172,1018.3440860215054,75.65591397849462,VRB,22,1,1,3000,3.4516129032258065,11.0,30.333333333333332,21.666666666666668,1021.6666666666666,100.0,5.0,15,2020,SBBR
9.285714285714286,22.425742574257427,19.306930693069308,1020.0693069306931,83.35643564356435,80,,1,,10000,6.02970297029703,11.0,28.0,21.0,1023.3333333333334,94.0,16.0,16,2020,SBBR
10.428571428571429,21.783505154639176,18.608247422680414,1020.4226804123712,83.0,80,,1,,3000,6.8125,14.333333333333334,26.333333333333332,21.0,1023.6666666666666,98.0,10.0,17,2020,SBBR
8.0,20.98901098901099,14.351648351648352,1022.2087912087912,68.94505494505495,VRB,19,,,3000,4.087912087912088,13.333333333333334,28.333333333333332,16.666666666666668,1025.0,94.0,0.0,18,2020,SBBR
