"semana_num","real_arr","count","median_angulo","max_angulo","min_angulo","median_pista","max_pista","min_pista","mean_transit_time","median_transit_time","max_transit_time","min_transit_time","mean_distancia_voada","median_distancia_voada","max_distancia_voada","min_distancia_voada","mean_first_speed","median_first_speed","max_first_speed","min_first_speed","mean_last_speed","median_last_speed","max_last_speed","min_last_speed","mean_mean_speed","median_mean_speed","max_mean_speed","min_mean_speed"
22,"SBRJ",63,80,271,57,176,356,99,12.859371242889,12.3009185353915,23.4601387302081,9.79195606311162,44.7708217389989,43.216898340341,69.662968100933,41.6994026307581,305.875628876882,304.48180569293,483.440051052084,109,108.063168539696,118.371695579162,139,0,202.724476756335,201.463386109582,248.861897339704,105.688328314829
22,"SBSG",8,33.5,40,12,99,99,99,11.8648174176613,11.9598083416621,12.8596865495046,9.53926036755244,46.285013509405,46.0987928838126,52.2051231663588,41.008407212656,330.624690720587,323.433356675063,393.436616959157,295.5384384934,102.207144370913,130,145,30.4681727556804,223.945648564096,226.940515864429,243.387764744356,202.596500812432
22,"SBSP",38,161.5,274,15,147,327,147,13.8396316030569,13.8239216089249,19.9806033452352,8.92035437027613,53.5297483345111,47.7413540472791,70.979381683686,39.5700123871917,316.691184254458,314.240875029202,453.560203731883,181,95.0844431301865,108.531951052814,141,12.7060831609399,214.981263819904,216.520964024795,256.033164073089,156.854278611382
22,"SBSV",35,46,215,28,78,258,78,11.6392500821749,11.3031879425049,16.9310526092847,9.28130571444829,44.0635812430575,41.4126084181358,60.9260615290525,40.811997080449,316.342387089633,312.439367552198,394.124057700086,235,135.505418964365,141,159,83,212.635289078928,212.999127963385,252.43198406502,169.037592029978
22,"SBVT",29,40,208,28,211,352,31,15.0734541440832,13.2891810655594,29.6992134769758,10.675862232844,56.2717029168829,52.5556991242042,97.3740682551681,39.1796329871914,329.031394717699,323.662076591212,455.686838375033,138.098879930361,115.851000494149,117,152,0,208.331030682312,205.363356345487,334.514704848426,133.163565128206
23,"SBBE",52,78.5,360,1,45,45,5,12.6733330793106,12.0472723046939,21.452937968572,9.3644366423289,46.7358103373481,44.0493738655306,67.6054250398184,39.3819915205199,322.423781987345,320.512150925415,431.667261972867,162.475235545366,127.042970994916,130.5,156,29,210.012753189861,213.171148429258,254.451081099189,142.430898288381
23,"SBBR",105,32,340,8,86,266,86,12.7675862558683,12.2925327976545,18.6021684487661,9.30164180994034,50.9043923849466,48.095753766033,80.4947804156906,39.9968098326656,347.722831834266,345.492163471639,449.226428891953,203.40455809596,120.927376579567,137,159,11,211.561768036345,211.031595427644,244.483894104397,173.358424147515
23,"SBCF",66,41.5,348,27,138,318,138,13.1815900358287,12.7730617980162,30.8905209223429,8.84422766367594,53.7974931033083,53.2630055360565,79.2463363081563,40.1502618719279,353.055708407247,367.290521526408,450.380132743903,174.328767065608,102.151018679672,104,155,6.31669283821122,216.535841418551,216.774442904549,267.573735458174,167.047318672556
23,"SBCT",47,212,240,152,314,314,134,13.9768130549302,13.1139673829079,28.8182716210683,9.30909839073817,56.4581211501149,53.2320034786768,115.051385027173,40.6701241966806,348.722877171663,344.17042505726,441.564972726366,252.777843732987,111.927581161987,123,152,36.5963146133996,215.052425067376,212.215505530842,252.21195999099,186.814363947963
23,"SBCY",32,304.5,344,95,332,332,152,12.4563794805358,11.4447743475437,18.9296468734741,9.05702979167302,47.3124479915949,42.0195657401836,64.5552347515841,39.808342418044,345.959402136861,359.439752288799,443.047593403368,158,104.261379602097,124.5,149,3,211.264543621175,213.796918359929,246.980433010717,145.74358974359
23,"SBEG",44,350.5,360,1,90,270,90,13.5488533664833,12.9398544828097,24.136387638251,11.3541656732559,53.7287961190726,52.7330476989216,82.5518285665768,42.351221170127,346.187007555774,358.678249642575,439.04450004504,135.701195828986,117.411962483385,121,161,10,224.771249245529,226.096303822773,248.975589872407,137.423631885443
23,"SBFI",8,247,263,242,130,310,130,14.1651917209228,13.7599282443523,17.8974059780439,12.4858927249908,51.9015561592436,53.7658681374399,58.9008041008609,42.9242157333419,308.271464675739,326.433409161876,357.289995956825,162,56.8679410730747,48.3695461685529,134,13.8468196527337,212.507690046255,218.841729598042,239.792341086971,151.579050981379
23,"SBFL",26,191.5,256,4,211,301,121,17.0829768517079,12.5116117179394,130.525506842136,10.1901741305987,58.741304480081,49.1853446488929,281.632285421356,41.3971258629562,330.98384395291,318.55121791154,428.911432654412,159,121.638163933263,132.230277559517,154,41,216.409709505374,215.770345069233,274.966270649084,151.021650879567
23,"SBFZ",37,47,360,29,104,104,104,12.9608910647598,12.5803715745608,16.9056660413742,11.2790298223495,51.4107907479249,48.263290751365,65.2478782119051,40.7359309720864,351.097612677913,340.470382375722,447.473756975881,169.858368396588,118.462728283061,131,152,23.3270758642852,226.719058750974,228.07012505873,264.409272765104,167.859648443877
23,"SBGL",40,141,216,51,125,125,74,11.5817579257488,10.8567453324795,17.4297926783562,9.54980873266856,45.5500212293461,41.9059029698726,68.4900250909544,40.1181193574526,327.871611848668,321.235055875819,388.49713101695,261.621219202296,116.912920764301,135.180620177754,165.436347017793,17.2992553131632,231.970778551503,231.461838318613,266.087000619337,189.264529163222
23,"SBGO",35,334,358,168,120,300,120,13.0810081978071,13.2856104294459,19.0362694303195,8.67335331439972,53.8587991382533,53.712682953112,68.2777878970292,41.8836566415511,355.433239578045,366.074396338697,474.816629302957,181,107.917711956961,114,159,22.1199184936332,216.460972440592,220.094636803068,251.126448463108,155.442398369873
23,"SBGR",363,187,360,1,73,253,73,13.3344892132271,12.913010931015,25.3851455847422,9.04563086430232,55.2296959562984,55.533953402013,102.871459059068,39.0160500729365,354.736253669244,355.284820889433,481.372969151939,270.314957135489,77.9963011104234,64.3194471313368,164,14,230.298339938421,230.351514662997,286.90152914962,183.602422741233
23,"SBKP",365,195,296,21,307,307,127,14.1804262748048,13.2557406743368,46.6957161108653,8.53502146800359,55.1596749681102,51.9959667101203,213.087546060356,39.0206006742292,350.489951411822,366.683475372155,469.953973284884,94.0038995537684,100.253020261094,107,165.608702277305,3.06308258875735,215.140135404517,218.319663436655,272.755561269197,116.002485126195
23,"SBMO",12,51.5,214,51,100,100,100,12.495465560423,11.4799561699231,22.6563104550044,10.7371673703194,45.1410753919439,44.08940499126,57.6307100077566,43.2916987711073,301.596932779902,319.595844548301,371.062354008258,162,44.349786331157,37.0570084280384,134,15.7204199147408,205.894397233727,207.181667335869,236.274020437613,154.90088782238
23,"SBNF",12,198,253,131,235,235,55,19.7827107214265,12.8179785966873,89.0689472516378,10.9556776364644,69.4450263962061,51.5955096984294,276.884562251529,40.4272759230874,314.388649264092,307.236276747361,423,184.958315004126,115.999805935422,126,144,71,209.639580233061,210.199449773877,261.398788832078,161.573524338305
23,"SBPA",55,187,237,147,91,271,91,15.1345468555075,13.1074621478717,78.5865853826205,10.0258380293846,58.1717895760428,52.9170141493782,292.741862278255,41.9910577749243,331.609644133856,330.815558441032,417.872649374808,240,125.608555083324,130,148.79146242105,44,213.541140723327,216.554919950261,242.74673072987,175.821227222163
23,"SBPS",2,52,54,50,74,74,74,9.69184746146202,9.69184746146202,10.3681970000267,9.01549792289734,40.1029021470302,40.1029021470302,40.2668098656666,39.9389944283938,354.067544409635,354.067544409635,407.404350917124,300.730737902145,46.6950425847123,46.6950425847123,47.6355065912164,45.7545785782082,239.089080180668,239.089080180668,246.104053859769,232.074106501566
23,"SBRF",77,54,205,28,161,161,161,13.4143697304127,13.192116967837,21.2782177050908,10.2438968976339,52.4153316084847,54.964937917158,69.5714809353907,39.5827705690046,356.311888312988,369.740256631043,441.741029843247,172,122.663416574954,132,156,21.3808282400702,214.193675441072,215.676251942042,252.90961012947,134.087735299178
23,"SBRJ",89,80,262,56,176,356,99,12.5611199745525,11.8969280759494,30.1765939553579,8.98600279887517,45.9083284321182,43.2502468754025,96.1560002662327,40.5094347666965,313.392804033926,310.227608797605,398.912655549277,170,114.309895069628,120,138,12.4683909446827,209.174672138818,208.621767450176,274.770604802559,151.145033643202
23,"SBSG",13,41,352,34,99,99,99,12.4883401082112,12.1562458197276,15.5722175677617,11.5047771414121,46.3538828796968,45.7083158939212,54.4647035569064,39.8070787299574,316.53160240983,321.743575239971,388.956048176836,158.861087835461,118.949180445175,130,151,29.0733881619628,211.660871422957,217.082162259692,228.283080811393,149.710290765644
23,"SBSP",53,164,274,2,327,327,327,15.884391239904,16.0309392650922,31.8003001292547,11.1085757692655,57.0047176816455,49.9488656190705,80.5185270541648,42.3167656268257,307.039783018535,313.576862414699,482.710713722854,150.004501943313,90.601099102608,115,131,11.885156876916,207.294059814418,211.553569130348,264.490040736907,149.789858258203
23,"SBSV",42,46,208,32,78,258,78,12.2110137941345,11.280172954003,21.9028977076213,9.66048145294189,45.5021947566287,41.5205764728557,64.7301212127288,39.6508180417412,308.045100155595,302.242835421412,421.930229868604,158.933341710387,131.619218892456,138.5,160,47.7528471420486,211.31503258276,215.042099202102,252.363014870592,153.888655931098
23,"SBVT",37,34,355,23,352,352,31,13.6127164860029,12.5585015654564,31.17211723725,11.0329185565313,48.3703807111736,45.0030800100637,71.7966857872934,39.3589845354175,314.138361744699,317,457.552079338088,112.987095378882,121.004815694084,129,153,5.13892717791103,200.889080301845,202.417658245017,248.334502286311,113.10527294937
24,"SBBE",51,16,359,1,45,45,45,12.8899664766648,11.7883514761925,26.2608385801315,9.51038199265798,47.7675475009245,43.5258598899958,75.8941987521137,39.7591701409608,324.109722182262,332.865890721811,440.120404859349,158.59887829079,129.49714907681,135,157,10,211.586271328967,216.380246133749,260.749901890808,143.567056982465
24,"SBBR",133,62,360,11,86,266,86,13.6093957879191,13.3496495445569,22.5454049706459,10.1592020908992,53.4418685138818,50.3308285507155,82.6920199388219,40.3149008218062,361.856045963793,359.941995926742,465.235424426746,173.453540537909,116.625779661682,129,159,5,204.056350799104,203.414827749658,236.237022690809,105.533403263602
24,"SBCF",109,39,344,30,138,318,21,14.1658241869113,13.8292388518651,31.806265882651,7.97530268828074,53.7366096645573,53.2662934169323,108.042397273466,39.5894764276602,328.962036478634,338.664805458161,461.645499505409,155.510243962941,101.68805704914,109,150,9.210007693539,200.728079958505,200.69474373066,249.018333520642,144.255988961883
24,"SBCT",68,212,243,143,134,314,134,12.7312412137494,12.4569231927395,22.7380914608637,10.122671965758,51.3886412148447,49.3141644397776,84.0498707850037,40.4168109369492,351.424987329883,349.131644648891,451.40675101886,209.036479825553,107.604877183338,123,149,8.13164846695388,216.620918846214,216.19800157131,235.933768364848,177.889870591892
