"Aeroporto","Semana","Voos_como_Destino","Voos_como_Origem","Total_Voos"
"SBRJ",3,638,641,1279
"SBRJ",4,614,611,1225
"SBRJ",5,579,581,1160
"SBRJ",6,572,573,1145
"SBRJ",7,480,481,961
"SBRJ",8,536,535,1071
"SBRJ",9,562,561,1123
"SBRJ",10,497,495,992
"SBRJ",11,395,394,789
"SBRJ",12,339,341,680
"SBRJ",13,322,328,650
"SBRJ",14,293,290,583
"SBRJ",15,311,309,620
"SBRJ",16,309,310,619
"SBRJ",17,313,311,624
"SBRJ",18,338,342,680
"SBRJ",19,384,381,765
"SBRJ",20,420,420,840
"SBRJ",21,421,420,841
"SBRJ",22,436,438,874
"SBRJ",23,453,449,902
"SBRJ",24,505,505,1010
"SBRJ",25,490,492,982
"SBRJ",26,488,486,974
"SBRJ",27,551,552,1103
"SBRJ",28,583,582,1165
"SBRJ",29,611,611,1222
"SBRJ",30,613,614,1227
"SBRJ",31,603,604,1207
"SBRJ",32,606,605,1211
"SBRJ",33,616,616,1232
"SBRJ",34,593,593,1186
"SBRJ",35,643,641,1284
"SBRJ",36,617,621,1238
"SBRJ",37,647,646,1293
"SBRJ",38,691,684,1375
"SBRJ",39,689,690,1379
"SBRJ",40,646,646,1292
"SBRJ",41,613,611,1224
"SBRJ",42,676,677,1353
"SBRJ",43,700,700,1400
"SBRJ",44,649,647,1296
"SBRJ",45,765,764,1529
"SBRJ",46,717,718,1435
"SBRJ",47,766,765,1531
"SBRJ",48,776,775,1551
"SBRJ",49,812,812,1624
"SBRJ",50,815,815,1630
"SBRJ",51,789,792,1581
"SBRJ",52,693,693,1386
"SBRJ",53,94,87,181
"SBLO",1,53,53,106
"SBLO",2,50,49,99
"SBLO",3,52,53,105
"SBLO",4,46,46,92
"SBLO",5,46,45,91
"SBLO",6,52,53,105
"SBLO",7,43,43,86
"SBLO",8,50,50,100
"SBLO",9,50,52,102
"SBLO",10,41,40,81
"SBLO",11,32,32,64
"SBLO",12,29,29,58
"SBLO",13,26,26,52
"SBLO",14,20,20,40
"SBLO",15,21,21,42
"SBLO",16,19,19,38
"SBLO",17,21,21,42
"SBLO",18,20,20,40
"SBLO",19,24,24,48
"SBLO",20,28,28,56
"SBLO",21,28,28,56
"SBLO",22,26,26,52
"SBLO",23,35,35,70
"SBLO",24,39,39,78
"SBLO",25,40,40,80
"SBLO",26,38,38,76
"SBLO",27,42,42,84
"SBLO",28,42,42,84
"SBLO",29,42,42,84
"SBLO",30,44,44,88
"SBLO",31,48,47,95
"SBLO",32,52,52,104
"SBLO",33,53,54,107
"SBLO",34,53,53,106
"SBLO",35,52,51,103
"SBLO",36,50,49,99
"SBLO",37,59,59,118
"SBLO",38,58,58,116
"SBLO",39,60,60,120
"SBLO",40,62,62,124
"SBLO",41,56,56,112
"SBLO",42,65,65,130
"SBLO",43,66,64,130
"SBLO",44,64,64,128
"SBLO",45,81,82,163
"SBLO",46,78,79,157
"SBLO",47,85,83,168
"SBLO",48,81,83,164
"SBLO",49,93,91,184
"SBLO",50,91,93,184
"SBLO",51,92,93,185
"SBLO",52,71,71,142
"SBLO",53,8,11,19
"SBDB",1,2,2,4
"SBDB",2,3,3,6
"SBDB",4,3,3,6
"SBDB",5,1,1,2
"SBDB",6,4,4,8
"SBDB",7,3,3,6
"SBDB",8,4,4,8
"SBDB",9,4,4,8
"SBDB",10,3,3,6
"SBDB",11,3,3,6
"SBDB",12,3,3,6
"SBDB",13,3,3,6
"SBDB",14,2,2,4
"SBDB",15,3,3,6
"SBDB",16,2,2,4
"SBDB",17,2,2,4
"SBDB",18,3,3,6
"SBDB",19,1,1,2
"SBDB",20,2,2,4
"SBDB",21,2,2,4
"SBDB",23,3,3,6
"SBDB",24,2,2,4
"SBDB",25,3,3,6
"SBDB",26,2,2,4
"SBDB",27,4,4,8
"SBDB",28,4,4,8
"SBDB",29,3,3,6
"SBDB",30,4,4,8
"SBDB",31,5,5,10
"SBDB",32,4,4,8
"SBDB",33,5,5,10
"SBDB",34,5,5,10
"SBDB",35,4,4,8
"SBDB",36,5,5,10
"SBDB",37,5,5,10
"SBDB",38,5,5,10
"SBDB",39,3,3,6
"SBDB",40,4,4,8
"SBDB",41,4,4,8
"SBDB",42,5,5,10
"SBDB",43,5,5,10
"SBDB",44,5,5,10
"SBDB",45,5,5,10
"SBDB",46,5,5,10
"SBDB",47,4,4,8
"SBDB",48,5,5,10
"SBDB",49,6,6,12
"SBDB",50,6,6,12
"SBDB",51,7,7,14
"SBDB",52,5,5,10
"SBJP",1,143,138,281
"SBJP",2,136,135,271
"SBJP",3,125,127,252
"SBJP",4,120,120,240
"SBJP",5,104,108,212
"SBJP",6,95,93,188
"SBJP",7,79,81,160
"SBJP",8,82,81,163
"SBJP",9,85,86,171
"SBJP",10,83,83,166
"SBJP",11,66,66,132
"SBJP",12,58,59,117
"SBJP",13,53,52,105
"SBJP",14,44,45,89
"SBJP",15,49,50,99
"SBJP",16,44,45,89
"SBJP",17,48,48,96
"SBJP",18,48,47,95
"SBJP",19,53,54,107
"SBJP",20,57,57,114
"SBJP",21,60,59,119
"SBJP",22,59,60,119
"SBJP",23,66,63,129
"SBJP",24,72,73,145
"SBJP",25,84,84,168
"SBJP",26,87,87,174
"SBJP",27,97,96,193
"SBJP",28,99,98,197
"SBJP",29,97,99,196
"SBJP",30,102,101,203
"SBJP",31,87,87,174
"SBJP",32,85,85,170
"SBJP",33,88,88,176
"SBJP",34,80,80,160
"SBJP",35,84,84,168
"SBJP",36,70,72,142
"SBJP",37,81,79,160
"SBJP",38,82,82,164
"SBJP",39,82,82,164
"SBJP",40,89,89,178
"SBJP",41,74,74,148
"SBJP",42,84,85,169
"SBJP",43,86,86,172
"SBJP",44,85,86,171
"SBJP",45,96,94,190
"SBJP",46,87,87,174
"SBJP",47,96,96,192
"SBJP",48,95,95,190
"SBJP",49,97,97,194
"SBJP",50,107,107,214
"SBJP",51,109,108,217
"SBJP",52,108,108,216
"SBJP",53,11,13,24
"SBVH",23,3,3,6
"SBVH",24,4,4,8
"SBVH",25,4,4,8
"SBVH",26,4,4,8
"SBVH",27,5,5,10
"SBVH",28,6,6,12
"SBVH",29,6,6,12
"SBVH",30,6,6,12
"SBVH",31,5,5,10
"SBVH",32,5,5,10
"SBVH",33,7,7,14
"SBVH",34,6,6,12
"SBVH",35,6,6,12
"SBVH",36,5,5,10
"SBVH",37,7,7,14
"SBVH",38,7,7,14
"SBVH",39,7,7,14
"SBVH",40,7,7,14
"SBVH",41,5,5,10
"SBVH",42,7,7,14
"SBVH",43,6,6,12
"SBVH",44,5,5,10
"SBVH",45,7,7,14
"SBVH",46,6,6,12
"SBVH",47,7,7,14
"SBVH",48,7,7,14
"SBVH",49,9,9,18
"SBVH",50,10,11,21
"SBVH",51,10,10,20
"SBVH",52,7,7,14
"SBCJ",1,12,12,24
"SBCJ",2,16,16,32
"SBCJ",3,18,18,36
"SBCJ",4,17,17,34
"SBCJ",5,18,18,36
"SBCJ",6,20,20,40
"SBCJ",7,15,15,30
"SBCJ",8,20,20,40
"SBCJ",9,21,21,42
"SBCJ",10,20,20,40
"SBCJ",11,14,14,28
"SBCJ",12,15,15,30
"SBCJ",13,13,13,26
"SBCJ",14,7,7,14
"SBCJ",15,10,10,20
"SBCJ",16,10,10,20
"SBCJ",17,10,10,20
"SBCJ",18,11,11,22
"SBCJ",19,11,11,22
"SBCJ",20,10,10,20
"SBCJ",21,8,8,16
"SBCJ",22,8,8,16
"SBCJ",23,10,10,20
"SBCJ",24,13,13,26
"SBCJ",25,12,12,24
"SBCJ",26,12,12,24
"SBCJ",27,13,13,26
"SBCJ",28,14,14,28
"SBCJ",29,13,13,26
"SBCJ",30,13,13,26
"SBCJ",31,15,15,30
"SBCJ",32,14,14,28
"SBCJ",33,14,14,28
"SBCJ",34,14,14,28
"SBCJ",35,15,15,30
"SBCJ",36,9,9,18
"SBCJ",37,17,17,34
"SBCJ",38,16,16,32
"SBCJ",39,16,15,31
"SBCJ",40,16,16,32
"SBCJ",41,10,10,20
"SBCJ",42,15,15,30
"SBCJ",43,13,13,26
"SBCJ",44,12,12,24
"SBCJ",45,17,17,34
"SBCJ",46,16,16,32
"SBCJ",47,18,18,36
"SBCJ",48,19,19,38
"SBCJ",49,19,19,38
"SBCJ",50,19,19,38
"SBCJ",51,19,19,38
"SBCJ",52,9,9,18
"SBCJ",53,1,1,2
"SBPO",39,2,2,4
"SBPO",40,4,3,7
"SBPO",41,3,3,6
"SBPO",42,1,2,3
"SBPO",43,1,1,2
"SBPO",44,2,2,4
"SBPO",45,3,3,6
"SBPO",48,3,3,6
"SBPO",49,2,2,4
"SBPO",50,1,1,2
"SBPO",51,1,1,2
"SBPO",52,1,1,2
"SBEG",1,222,215,437
"SBEG",2,241,240,481
"SBEG",3,240,241,481
"SBEG",4,231,233,464
"SBEG",5,219,221,440
"SBEG",6,212,213,425
"SBEG",7,175,173,348
"SBEG",8,199,199,398
"SBEG",9,201,203,404
"SBEG",10,203,202,405
"SBEG",11,189,187,376
"SBEG",12,175,174,349
"SBEG",13,176,176,352
"SBEG",14,148,151,299
"SBEG",15,149,149,298
"SBEG",16,154,151,305
"SBEG",17,153,153,306
"SBEG",18,166,172,338
"SBEG",19,175,173,348
"SBEG",20,178,177,355
"SBEG",21,190,188,378
"SBEG",22,192,195,387
"SBEG",23,183,183,366
"SBEG",24,206,207,413
"SBEG",25,218,216,434
"SBEG",26,222,220,442
"SBEG",27,249,252,501
"SBEG",28,248,250,498
"SBEG",29,249,250,499
"SBEG",30,255,253,508
"SBEG",31,251,251,502
"SBEG",32,250,252,502
"SBEG",33,250,248,498
"SBEG",34,237,235,472
"SBEG",35,258,254,512
"SBEG",36,242,246,488
"SBEG",37,270,267,537
"SBEG",38,267,268,535
"SBEG",39,269,269,538
"SBEG",40,268,268,536
"SBEG",41,243,243,486
"SBEG",42,274,275,549
"SBEG",43,275,273,548
"SBEG",44,266,271,537
"SBEG",45,298,300,598
"SBEG",46,267,267,534
"SBEG",47,294,294,588
"SBEG",48,291,288,579
"SBEG",49,310,311,621
"SBEG",50,323,327,650
"SBEG",51,329,331,660
"SBEG",52,285,281,566
"SBEG",53,36,36,72
"SBBG",40,5,4,9
"SBBG",41,2,2,4
"SBBG",42,6,6,12
"SBBG",43,6,6,12
"SBBG",44,3,3,6
"SBBG",45,6,6,12
"SBBG",46,4,4,8
"SBBG",47,5,6,11
"SBBG",48,6,5,11
"SBBG",49,6,6,12
"SBBG",50,5,5,10
"SBBG",51,6,6,12
"SBBG",52,4,4,8
"SBBG",53,0,1,1
"SBIZ",1,24,24,48
"SBIZ",2,25,25,50
"SBIZ",3,25,25,50
"SBIZ",4,25,25,50
"SBIZ",5,23,24,47
"SBIZ",6,23,24,47
"SBIZ",7,21,21,42
"SBIZ",8,24,24,48
"SBIZ",9,23,24,47
"SBIZ",10,22,22,44
"SBIZ",11,18,18,36
"SBIZ",12,16,16,32
"SBIZ",13,16,16,32
"SBIZ",14,14,14,28
"SBIZ",15,12,12,24
"SBIZ",16,8,8,16
"SBIZ",17,9,9,18
"SBIZ",18,10,11,21
"SBIZ",19,11,11,22
"SBIZ",20,13,13,26
"SBIZ",21,13,13,26
"SBIZ",22,13,13,26
"SBIZ",23,13,13,26
"SBIZ",24,15,15,30
"SBIZ",25,15,15,30
"SBIZ",26,15,14,29
"SBIZ",27,19,19,38
"SBIZ",28,19,19,38
"SBIZ",29,19,19,38
"SBIZ",30,19,19,38
"SBIZ",31,19,23,42
"SBIZ",32,20,26,46
"SBIZ",33,21,27,48
"SBIZ",34,20,26,46
"SBIZ",35,21,27,48
"SBIZ",36,22,26,48
"SBIZ",37,24,29,53
"SBIZ",38,24,30,54
"SBIZ",39,24,30,54
"SBIZ",40,25,31,56
"SBIZ",41,22,27,49
"SBIZ",42,27,32,59
"SBIZ",43,27,33,60
"SBIZ",44,30,31,61
"SBIZ",45,32,33,65
"SBIZ",46,32,31,63
"SBIZ",47,34,35,69
"SBIZ",48,33,32,65
"SBIZ",49,33,33,66
"SBIZ",50,32,33,65
"SBIZ",51,33,32,65
"SBIZ",52,29,29,58
"SBIZ",53,3,5,8
"SBMY",25,1,1,2
"SBPA",1,395,398,793
"SBPA",2,412,411,823
"SBPA",3,403,401,804
"SBPA",4,387,391,778
"SBPA",5,351,347,698
"SBPA",6,351,346,697
"SBPA",7,316,316,632
"SBPA",8,338,336,674
"SBPA",9,321,324,645
"SBPA",10,304,306,610
"SBPA",11,213,214,427
"SBPA",12,190,189,379
"SBPA",13,187,188,375
"SBPA",14,154,159,313
"SBPA",15,168,166,334
"SBPA",16,165,165,330
"SBPA",17,169,169,338
"SBPA",18,196,195,391
"SBPA",19,207,207,414
"SBPA",20,230,231,461
"SBPA",21,240,239,479
"SBPA",22,253,249,502
"SBPA",23,278,278,556
"SBPA",24,316,314,630
"SBPA",25,324,326,650
"SBPA",26,323,323,646
"SBPA",27,378,379,757
"SBPA",28,393,395,788
"SBPA",29,406,405,811
"SBPA",30,406,404,810
"SBPA",31,413,413,826
"SBPA",32,428,426,854
"SBPA",33,433,433,866
"SBPA",34,414,414,828
"SBPA",35,421,418,839
"SBPA",36,356,356,712
"SBPA",37,445,444,889
"SBPA",38,450,450,900
"SBPA",39,452,455,907
"SBPA",40,473,475,948
"SBPA",41,394,395,789
"SBPA",42,485,485,970
"SBPA",43,488,490,978
"SBPA",44,474,472,946
"SBPA",45,559,559,1118
"SBPA",46,532,531,1063
"SBPA",47,583,582,1165
"SBPA",48,582,585,1167
"SBPA",49,581,580,1161
"SBPA",50,586,585,1171
"SBPA",51,571,569,1140
"SBPA",52,510,509,1019
"SBPA",53,63,60,123
"SBTG",5,2,2,4
"SBTG",6,3,3,6
"SBTG",7,2,2,4
"SBTG",8,3,3,6
"SBTG",9,3,3,6
"SBTG",10,4,4,8
"SBTG",11,4,4,8
"SBTG",12,4,4,8
"SBTG",13,5,5,10
"SBTG",14,3,3,6
"SBTG",15,3,3,6
"SBTG",16,2,2,4
"SBTG",17,3,3,6
"SBTG",18,3,3,6
"SBTG",19,3,3,6
"SBTG",20,3,3,6
"SBTG",21,3,3,6
"SBTG",22,3,3,6
"SBTG",23,2,2,4
"SBTG",24,3,3,6
"SBTG",25,3,3,6
"SBTG",26,2,2,4
"SBTG",27,3,3,6
"SBTG",28,3,3,6
"SBTG",29,3,3,6
"SBTG",30,3,3,6
"SBTG",31,3,3,6
"SBTG",32,7,7,14
"SBTG",33,7,7,14
"SBTG",34,7,7,14
"SBTG",35,7,7,14
"SBTG",36,4,4,8
"SBTG",37,6,6,12
"SBTG",38,6,6,12
"SBTG",39,6,6,12
"SBTG",40,6,6,12
"SBTG",41,4,4,8
"SBTG",42,7,7,14
"SBTG",43,7,7,14
"SBTG",44,5,5,10
"SBTG",45,7,7,14
"SBTG",46,6,6,12
"SBTG",47,7,7,14
"SBTG",48,7,7,14
"SBTG",49,7,7,14
"SBTG",50,6,6,12
"SBTG",51,7,7,14
"SBTG",52,3,3,6
"SBAR",1,93,90,183
"SBAR",2,88,88,176
"SBAR",3,85,86,171
"SBAR",4,78,79,157
"SBAR",5,85,84,169
"SBAR",6,81,81,162
"SBAR",7,65,65,130
"SBAR",8,72,72,144
"SBAR",9,74,74,148
"SBAR",10,65,66,131
"SBAR",11,56,56,112
"SBAR",12,45,46,91
"SBAR",13,42,42,84
"SBAR",14,38,38,76
"SBAR",15,39,39,78
"SBAR",16,38,38,76
"SBAR",17,38,38,76
"SBAR",18,44,44,88
"SBAR",19,49,49,98
"SBAR",20,52,52,104
"SBAR",21,52,52,104
"SBAR",22,62,61,123
"SBAR",23,62,61,123
"SBAR",24,62,62,124
"SBAR",25,69,69,138
"SBAR",26,70,70,140
"SBAR",27,70,70,140
"SBAR",28,69,69,138
"SBAR",29,68,69,137
"SBAR",30,70,69,139
"SBAR",31,72,72,144
"SBAR",32,67,67,134
"SBAR",33,68,68,136
"SBAR",34,64,64,128
"SBAR",35,69,68,137
"SBAR",36,65,65,130
"SBAR",37,71,71,142
"SBAR",38,71,71,142
"SBAR",39,71,71,142
"SBAR",40,72,72,144
"SBAR",41,63,63,126
"SBAR",42,72,72,144
"SBAR",43,72,72,144
"SBAR",44,73,73,146
"SBAR",45,77,77,154
"SBAR",46,77,76,153
"SBAR",47,77,77,154
"SBAR",48,80,78,158
"SBAR",49,79,80,159
"SBAR",50,87,88,175
"SBAR",51,98,96,194
"SBAR",52,88,88,176
"SBAR",53,9,13,22
"SBTB",1,3,3,6
"SBTB",2,1,1,2
"SBTB",3,1,1,2
"SBTB",4,1,1,2
"SBTB",5,1,1,2
"SBTB",7,1,1,2
"SBTB",8,1,1,2
"SBTB",9,1,1,2
"SBTB",11,1,1,2
"SBTB",12,1,1,2
"SBTB",14,1,1,2
"SBTB",16,1,1,2
"SBTB",18,1,1,2
"SBTB",20,1,1,2
"SBTB",22,1,1,2
"SBTB",24,1,1,2
"SBTB",26,2,2,4
"SBTB",27,1,1,2
"SBTB",29,1,1,2
"SBTB",31,1,1,2
"SBTB",33,1,1,2
"SBTB",35,2,2,4
"SBTB",36,1,1,2
"SBTB",38,1,1,2
"SBTB",40,1,1,2
"SBTB",42,1,1,2
"SBTB",44,1,1,2
"SBTB",46,3,3,6
"SBTB",47,4,4,8
"SBTB",48,4,3,7
"SBTB",49,6,6,12
"SBTB",50,5,5,10
"SBTB",51,7,7,14
"SBTB",52,3,3,6
"SBCY",1,203,203,406
"SBCY",2,205,204,409
"SBCY",3,195,195,390
"SBCY",4,189,189,378
"SBCY",5,170,173,343
"SBCY",6,158,159,317
"SBCY",7,141,139,280
"SBCY",8,153,154,307
"SBCY",9,150,150,300
"SBCY",10,132,132,264
"SBCY",11,101,102,203
"SBCY",12,88,88,176
"SBCY",13,80,79,159
"SBCY",14,83,82,165
"SBCY",15,82,82,164
"SBCY",16,82,82,164
"SBCY",17,77,78,155
"SBCY",18,84,83,167
"SBCY",19,90,90,180
"SBCY",20,87,89,176
"SBCY",21,91,90,181
"SBCY",22,94,94,188
"SBCY",23,115,115,230
"SBCY",24,137,134,271
"SBCY",25,126,128,254
"SBCY",26,129,128,257
"SBCY",27,146,147,293
"SBCY",28,152,151,303
"SBCY",29,156,156,312
"SBCY",30,158,158,316
"SBCY",31,174,174,348
"SBCY",32,178,177,355
"SBCY",33,182,181,363
"SBCY",34,179,178,357
"SBCY",35,183,179,362
"SBCY",36,155,157,312
"SBCY",37,198,196,394
"SBCY",38,202,198,400
"SBCY",39,202,200,402
"SBCY",40,228,225,453
"SBCY",41,177,179,356
"SBCY",42,228,226,454
"SBCY",43,237,235,472
"SBCY",44,207,203,410
"SBCY",45,254,251,505
"SBCY",46,230,229,459
"SBCY",47,254,248,502
"SBCY",48,249,249,498
"SBCY",49,271,269,540
"SBCY",50,274,269,543
"SBCY",51,302,297,599
"SBCY",52,251,247,498
"SBCY",53,28,33,61
"SBGR",1,1936,1956,3892
"SBGR",2,1991,1991,3982
"SBGR",3,1943,1936,3879
"SBGR",4,1873,1881,3754
"SBGR",5,1728,1719,3447
"SBGR",6,1655,1656,3311
"SBGR",7,1558,1559,3117
"SBGR",8,1580,1584,3164
"SBGR",9,1600,1598,3198
"SBGR",10,1495,1500,2995
"SBGR",11,1279,1276,2555
"SBGR",12,1095,1086,2181
"SBGR",13,1036,1049,2085
"SBGR",14,1024,1013,2037
"SBGR",15,1090,1094,2184
"SBGR",16,1074,1074,2148
"SBGR",17,1094,1090,2184
"SBGR",18,1178,1194,2372
"SBGR",19,1262,1263,2525
"SBGR",20,1303,1299,2602
"SBGR",21,1374,1368,2742
"SBGR",22,1414,1415,2829
"SBGR",23,1446,1446,2892
"SBGR",24,1501,1494,2995
"SBGR",25,1551,1552,3103
"SBGR",26,1562,1574,3136
"SBGR",27,1820,1825,3645
"SBGR",28,1841,1832,3673
"SBGR",29,1906,1902,3808
"SBGR",30,1904,1915,3819
"SBGR",31,1856,1853,3709
"SBGR",32,1836,1830,3666
"SBGR",33,1843,1848,3691
"SBGR",34,1692,1690,3382
"SBGR",35,1819,1832,3651
"SBGR",36,1804,1796,3600
"SBGR",37,1928,1935,3863
"SBGR",38,1933,1938,3871
"SBGR",39,1932,1927,3859
"SBGR",40,1964,1961,3925
"SBGR",41,1873,1871,3744
"SBGR",42,2000,2000,4000
"SBGR",43,2003,1999,4002
"SBGR",44,2050,2050,4100
"SBGR",45,2231,2216,4447
"SBGR",46,2169,2183,4352
"SBGR",47,2207,2212,4419
"SBGR",48,2257,2241,4498
"SBGR",49,2349,2351,4700
"SBGR",50,2367,2369,4736
"SBGR",51,2323,2333,4656
"SBGR",52,2257,2257,4514
"SBGR",53,308,302,610
"SBBH",1,3,2,5
"SBBH",2,3,4,7
"SBBH",3,0,2,2
"SBBH",4,4,2,6
"SBBH",5,4,2,6
"SBBH",6,2,4,6
"SBBH",7,3,1,4
"SBBH",8,2,3,5
"SBBH",9,3,1,4
"SBBH",10,0,4,4
"SBBH",11,2,2,4
"SBBH",12,1,0,1
"SBBH",13,3,1,4
"SBBH",14,1,2,3
"SBBH",15,1,3,4
"SBBH",16,1,0,1
"SBBH",17,1,1,2
"SBBH",18,3,2,5
"SBBH",19,1,3,4
"SBBH",20,1,0,1
"SBBH",21,2,2,4
"SBBH",22,4,2,6
"SBBH",23,2,4,6
"SBBH",24,1,1,2
"SBBH",25,1,2,3
"SBBH",26,2,3,5
"SBBH",28,2,0,2
"SBBH",29,2,3,5
"SBBH",30,1,2,3
"SBBH",31,0,3,3
"SBBH",32,0,1,1
"SBBH",33,1,1,2
"SBBH",34,3,2,5
"SBBH",35,4,4,8
"SBBH",36,2,1,3
"SBBH",37,2,3,5
"SBBH",38,2,3,5
"SBBH",39,3,1,4
"SBBH",40,1,3,4
"SBBH",41,1,2,3
"SBBH",42,3,1,4
"SBBH",43,4,3,7
"SBBH",44,7,6,13
"SBBH",45,4,7,11
"SBBH",46,4,4,8
"SBBH",47,3,4,7
"SBBH",48,3,2,5
"SBBH",49,1,2,3
"SBBH",50,1,3,4
"SBBH",51,1,1,2
"SBBH",52,4,4,8
"SBFZ",1,331,324,655
"SBFZ",2,322,326,648
"SBFZ",3,301,301,602
"SBFZ",4,291,291,582
"SBFZ",5,265,266,531
"SBFZ",6,253,254,507
"SBFZ",7,219,218,437
"SBFZ",8,232,232,464
"SBFZ",9,238,239,477
"SBFZ",10,214,213,427
"SBFZ",11,172,173,345
"SBFZ",12,148,153,301
"SBFZ",13,127,125,252
"SBFZ",14,109,111,220
"SBFZ",15,119,118,237
"SBFZ",16,121,123,244
"SBFZ",17,119,118,237
"SBFZ",18,140,138,278
"SBFZ",19,165,164,329
"SBFZ",20,180,179,359
"SBFZ",21,191,193,384
"SBFZ",22,196,196,392
"SBFZ",23,199,199,398
"SBFZ",24,211,213,424
"SBFZ",25,216,215,431
"SBFZ",26,220,218,438
"SBFZ",27,300,301,601
"SBFZ",28,319,315,634
"SBFZ",29,323,325,648
"SBFZ",30,328,327,655
"SBFZ",31,305,307,612
"SBFZ",32,304,304,608
"SBFZ",33,304,305,609
"SBFZ",34,267,261,528
"SBFZ",35,294,300,594
"SBFZ",36,275,275,550
"SBFZ",37,297,297,594
"SBFZ",38,294,294,588
"SBFZ",39,296,295,591
"SBFZ",40,301,301,602
"SBFZ",41,273,273,546
"SBFZ",42,306,307,613
"SBFZ",43,303,303,606
"SBFZ",44,343,340,683
"SBFZ",45,377,379,756
"SBFZ",46,360,356,716
"SBFZ",47,378,379,757
"SBFZ",48,375,378,753
"SBFZ",49,404,404,808
"SBFZ",50,431,430,861
"SBFZ",51,449,449,898
"SBFZ",52,433,431,864
"SBFZ",53,56,59,115
"SBMO",1,203,197,400
"SBMO",2,198,197,395
"SBMO",3,189,191,380
"SBMO",4,178,179,357
"SBMO",5,150,151,301
"SBMO",6,136,134,270
"SBMO",7,112,114,226
"SBMO",8,124,125,249
"SBMO",9,142,138,280
"SBMO",10,148,150,298
"SBMO",11,126,127,253
"SBMO",12,102,104,206
"SBMO",13,90,90,180
"SBMO",14,74,74,148
"SBMO",15,83,83,166
"SBMO",16,75,74,149
"SBMO",17,78,80,158
"SBMO",18,84,80,164
"SBMO",19,91,93,184
"SBMO",20,95,94,189
"SBMO",21,105,106,211
"SBMO",22,104,104,208
"SBMO",23,101,101,202
"SBMO",24,112,112,224
"SBMO",25,123,122,245
"SBMO",26,134,133,267
"SBMO",27,164,164,328
"SBMO",28,157,159,316
"SBMO",29,171,169,340
"SBMO",30,171,171,342
"SBMO",31,150,152,302
"SBMO",32,142,142,284
"SBMO",33,142,142,284
"SBMO",34,129,129,258
"SBMO",35,146,144,290
"SBMO",36,158,161,319
"SBMO",37,154,154,308
"SBMO",38,153,153,306
"SBMO",39,155,155,310
"SBMO",40,162,159,321
"SBMO",41,157,157,314
"SBMO",42,162,162,324
"SBMO",43,161,162,323
"SBMO",44,161,163,324
"SBMO",45,174,175,349
"SBMO",46,172,172,344
"SBMO",47,174,174,348
"SBMO",48,173,175,348
"SBMO",49,180,180,360
"SBMO",50,192,192,384
"SBMO",51,225,223,448
"SBMO",52,234,235,469
"SBMO",53,28,27,55
"SBFL",1,233,228,461
"SBFL",2,237,238,475
"SBFL",3,226,226,452
"SBFL",4,209,207,416
"SBFL",5,175,179,354
"SBFL",6,171,171,342
"SBFL",7,162,163,325
"SBFL",8,161,163,324
"SBFL",9,164,160,324
"SBFL",10,149,152,301
"SBFL",11,118,121,239
"SBFL",12,96,95,191
"SBFL",13,90,86,176
"SBFL",14,81,84,165
"SBFL",15,84,84,168
"SBFL",16,85,85,170
"SBFL",17,83,81,164
"SBFL",18,95,97,192
"SBFL",19,108,108,216
"SBFL",20,121,121,242
"SBFL",21,120,120,240
"SBFL",22,126,125,251
"SBFL",23,131,130,261
"SBFL",24,139,140,279
"SBFL",25,131,131,262
"SBFL",26,128,124,252
"SBFL",27,167,165,332
"SBFL",28,168,168,336
"SBFL",29,174,174,348
"SBFL",30,172,173,345
"SBFL",31,169,169,338
"SBFL",32,174,172,346
"SBFL",33,184,187,371
"SBFL",34,165,161,326
"SBFL",35,183,184,367
"SBFL",36,183,183,366
"SBFL",37,203,203,406
"SBFL",38,206,208,414
"SBFL",39,214,214,428
"SBFL",40,219,220,439
"SBFL",41,191,192,383
"SBFL",42,230,226,456
"SBFL",43,225,227,452
"SBFL",44,212,211,423
"SBFL",45,234,232,466
"SBFL",46,216,214,430
"SBFL",47,236,238,474
"SBFL",48,240,237,477
"SBFL",49,265,264,529
"SBFL",50,276,279,555
"SBFL",51,292,289,581
"SBFL",52,310,310,620
"SBFL",53,41,40,81
"SBMD",40,6,6,12
"SBMD",41,4,4,8
"SBMD",42,6,6,12
"SBMD",43,6,6,12
"SBMD",44,6,6,12
"SBMD",45,8,7,15
"SBMD",46,5,5,10
"SBMD",47,9,9,18
"SBMD",48,9,7,16
"SBMD",49,8,8,16
"SBMD",50,10,10,20
"SBMD",51,10,10,20
"SBMD",52,7,7,14
"SBME",5,4,4,8
"SBME",6,5,5,10
"SBME",7,2,2,4
"SBME",8,5,5,10
"SBME",9,5,5,10
"SBME",10,4,4,8
"SBME",11,4,4,8
"SBME",19,1,1,2
"SBME",20,3,3,6
"SBME",21,3,3,6
"SBME",22,4,4,8
"SBME",23,1,1,2
"SBME",24,2,2,4
"SBME",25,2,2,4
"SBME",26,2,2,4
"SBME",27,2,2,4
"SBME",28,3,3,6
"SBME",29,3,3,6
"SBME",30,3,3,6
"SBME",31,3,3,6
"SBME",32,10,10,20
"SBME",33,10,10,20
"SBME",34,10,10,20
"SBME",35,9,9,18
"SBME",36,6,6,12
"SBME",37,5,5,10
"SBME",38,5,5,10
"SBME",39,5,5,10
"SBME",40,8,8,16
"SBME",41,4,4,8
