"week","airport_code","mean_occurrence","mean_abundance","Total_Voos","index","moving_avg_occurrence","moving_avg_abundance","moving_avg_Total_Voos","moving_avg_index","Col_Total","vnt_vel_max_mean","tt_mean","po_mean","qnh_mean","ur_mean","vnt_dir_mode","vnt_rajada_mode","chuva_mode","trovoada_mode","teto_mode","vnt_vel_mean","chuva_count"
13,"SBGL",0.3650727,2.433385,112,0.0002667734,0.3250117,0.01284406,0.08160729,0.0003406672,0,12.71429,24.41758,19.25275,1016.945,74.2967,5,0,0,0,4000,5.527473,0
13,"SBGR",0.2935954,1.02047,632,0.0005076927,0.3825779,0.009930792,0.08209058,0.0003118869,1,10.42857,20.47872,15.88298,1019.766,77.76596,30,16,1,0,10000,5.670213,3
13,"SBKP",0.3349901,1.084359,350,0.0003408844,0.4062679,0.01519542,0.04556752,0.0002813071,2,12,21.89011,14.05495,1018.308,64.49451,5,0,1,0,7000,7.417582,2
13,"SBPA",0.3063888,0.7535387,88,5.447477e-05,0.38946,0.01518798,0.03189727,0.0001886758,1,8.142857,24.61538,18.16484,1015.736,71.15385,34,0,1,0,10000,4.417582,1
13,"SBRF",0.5953373,1.233119,119,0.0002342336,0.4330928,0.01674472,0.03189727,0.0002313195,1,9.428571,28.43617,24.03191,1011.053,78.05319,23,0,1,0,2000,5.170213,8
13,"SBRJ",0.3883553,3.189497,103,0.0003420763,0.3811322,0.01816589,0.02526926,0.0001749544,2,12.14286,24.19149,20.18085,1016.628,78.73404,9,0,0,0,10000,5.776596,0
13,"SBSP",0.2677584,1.081293,152,0.0001179952,0.3635347,0.01251744,0.02540735,0.0001156167,0,11.71429,20.88542,14.33333,1020.562,68.29167,4,0,1,0,3300,6.28125,5
13,"SBSV",0.4809201,1.394915,88,0.0001582842,0.4087302,0.01292073,0.02361226,0.0001246985,1,14.57143,27.32653,24.15306,1013.082,83.52041,9,24,1,1,1700,9.765306,24
14,"SBBE",0.3874948,1.818644,23,4.345859e-05,0.3615917,0.01198035,0.02209334,9.570828e-05,0,8.571429,27.02083,24.53125,1011.208,86.90625,3,0,1,1,10000,4.739583,8
14,"SBBR",0.3179656,0.8623322,105,7.719306e-05,0.3504473,0.009748476,0.02381939,8.137482e-05,0,9,24.94505,18.46154,1018.429,69.92308,34,0,0,0,4000,4.692308,0
14,"SBCF",0.4485404,1.247449,126,0.0001890293,0.3469052,0.01273179,0.02209334,9.75802e-05,0,7.714286,23.7033,19.12088,1016.901,77.61538,8,0,1,1,3000,4.340659,1
14,"SBCT",0.2923661,1.00748,66,5.212447e-05,0.3576897,0.01285389,0.01581055,7.269223e-05,0,10,19.48958,13.69792,1017.365,73.3125,30,21,0,0,900,5.75,0
14,"SBCY",0.3429172,0.899111,48,3.968058e-05,0.3757197,0.01626743,0.01304888,7.97547e-05,0,7.857143,28.44086,22.1828,1012.839,71.63441,1,24,1,0,2000,3.88172,4
14,"SBEG",0.3037974,2.091457,80,0.0001362878,0.3637652,0.01661913,0.03845623,0.0002324856,0,7.142857,26.1165,23.96117,1011.126,88.8835,1,18,1,1,10000,2.834951,13
14,"SBFZ",0.4916781,1.297755,35,5.98792e-05,0.3717263,0.01428754,0.05267882,0.0002797802,0,12.57143,27.93548,24.19355,1010.183,81.02151,8,0,1,1,10000,7.806452,10
14,"SBGL",0.3644861,2.41386,26,6.133391e-05,0.3271503,0.01304618,0.05495719,0.0002345608,0,11.85714,26.02198,20.32967,1012.473,72.42857,6,0,0,0,5000,6.538462,0
14,"SBGR",0.2950992,1.04401,416,0.0003436373,0.3850606,0.01020046,0.0586164,0.0002302331,1,9.142857,22.10638,17.92553,1016.234,79.75532,31,25,1,0,600,5.542553,2
14,"SBKP",0.335642,1.130842,286,0.0002910574,0.4081926,0.01514463,0.03617785,0.0002236488,0,11.85714,22.89362,16.46809,1015.351,70.10638,34,0,1,0,8000,6.542553,4
14,"SBPA",0.3133741,0.7863154,68,4.492654e-05,0.3916605,0.01509674,0.01988401,0.0001175701,0,11.71429,23.08511,18.05319,1012.596,75.96809,34,0,1,1,3000,7.553191,5
14,"SBRF",0.596127,1.241421,79,0.0001567541,0.4337002,0.01660016,0.01822701,0.0001312252,0,10.71429,28.01053,24.63158,1011.149,82.52632,8,22,1,0,1500,5.989474,13
14,"SBRJ",0.3876275,3.081009,91,0.0002913958,0.3783366,0.01802814,0.01442972,9.842083e-05,0,12.57143,26.0241,21.10843,1012.253,75.79518,9,26,1,0,10000,6.638554,1
14,"SBSP",0.2695134,1.11111,50,4.014593e-05,0.3635391,0.01272749,0.01360122,6.293203e-05,0,10.14286,21.64706,16.10784,1017.265,72.51961,34,0,1,0,1500,5.901961,1
14,"SBSV",0.4815329,1.405727,44,7.985713e-05,0.4116856,0.01330117,0.01587959,8.695503e-05,0,11.85714,28.85714,24.40659,1012.286,77.52747,5,0,1,0,6000,7.813187,2
15,"SBBE",0.3746726,1.829748,24,4.411524e-05,0.3658674,0.01230588,0.01608672,7.242759e-05,0,11.42857,27.05102,24.59184,1011.144,87.45918,32,33,1,1,10000,5.704082,16
15,"SBBR",0.3284374,0.8971439,79,6.241314e-05,0.3631972,0.01014487,0.01732947,6.385196e-05,0,7.714286,24.43011,19.43011,1018.344,75.65591,34,22,1,1,3000,3.451613,5
15,"SBCF",0.4620995,1.347462,83,0.0001385685,0.357162,0.01314427,0.01712234,8.03831e-05,0,8.571429,22.58242,19.12088,1017.396,82.13187,5,0,1,1,3000,5.175824,1
15,"SBCT",0.2982602,0.9956708,47,3.74234e-05,0.3618137,0.01290871,0.01394642,6.513745e-05,0,8,17.44086,13.03226,1018.968,78.89247,3,0,0,0,1300,5,0
15,"SBCY",0.3639917,0.9394094,42,3.850614e-05,0.3799711,0.01674873,0.0129108,8.216476e-05,0,7.857143,27.57143,20.3956,1014.429,67.01099,14,0,0,0,2000,4.384615,0
15,"SBEG",0.3042965,2.132895,76,0.0001322557,0.3634926,0.01703268,0.03569456,0.000220994,1,9.142857,26,24.13592,1012.408,90.24272,1,24,1,1,10000,3.446602,25
15,"SBFZ",0.4807064,1.250413,37,5.963063e-05,0.3740162,0.01481414,0.05095278,0.0002823154,0,14,28.67033,24.0989,1011.143,77.37363,7,24,1,0,10000,8.538462,7
15,"SBGL",0.3708897,2.57776,32,8.202976e-05,0.3369941,0.01370043,0.05240265,0.0002419411,0,9,22.96703,19.17582,1014.967,79.96703,2,0,1,0,3000,4.802198,6
15,"SBGR",0.2980775,1.056396,372,0.000314075,0.3964553,0.01053359,0.05654515,0.000236138,3,8.142857,19.21277,14.08511,1018.277,74.85106,6,0,0,0,1000,4.808511,0
15,"SBKP",0.346391,1.218856,297,0.0003362094,0.4193839,0.01554096,0.03597073,0.0002344438,1,13.57143,20.92473,13.44086,1016.871,65.3871,5,0,0,0,3300,8.408602,0
15,"SBPA",0.3326183,0.7915634,58,4.094436e-05,0.4010104,0.01531115,0.01815797,0.0001114886,0,8.857143,18.2043,13.06452,1018.032,74.76344,18,0,1,0,2500,5.688172,4
15,"SBRF",0.6087345,1.273022,92,0.000191155,0.435805,0.01671059,0.01691522,0.0001231861,0,9.571429,29.35165,24.24176,1011.758,74.68132,5,0,1,0,2000,5.934066,1
15,"SBRJ",0.3897917,3.119435,74,0.000241254,0.3728346,0.01740577,0.01277271,8.288818e-05,2,9.285714,23.125,19.8375,1014.737,82.1875,2,0,1,0,5000,5.4625,8
15,"SBSP",0.2728973,1.124172,39,3.207976e-05,0.3628875,0.01222072,0.01201326,5.327576e-05,0,10.14286,19.0098,13.67647,1019.167,73.18627,9,0,1,0,500,6.696078,3
15,"SBSV",0.4717966,1.368136,40,6.922742e-05,0.4152236,0.01303512,0.01408451,7.623228e-05,0,9,28.15625,24.5,1012.625,81.19792,5,0,1,1,1700,5.020833,5
16,"SBBE",0.3568526,1.559434,32,4.774634e-05,0.3756846,0.01226773,0.01408451,6.491263e-05,0,11.28571,25.84375,23.66667,1012.854,88.55208,7,0,1,1,10000,4.572917,23
16,"SBBR",0.3500035,0.9831961,63,5.812827e-05,0.3875791,0.01110236,0.01449876,6.238876e-05,0,9.285714,22.42574,19.30693,1020.069,83.35644,32,0,1,0,10000,6.029703,16
16,"SBCF",0.4822418,1.459706,69,0.0001302308,0.3755928,0.01358569,0.01505109,7.680099e-05,0,8.571429,20.96703,17.50549,1020.143,81.72527,4,0,0,0,10000,5.648352,0
16,"SBCT",0.3136403,1.051968,40,3.538578e-05,0.3773709,0.01310102,0.01297984,6.417158e-05,0,9.285714,15.29032,10.2043,1021.054,75.96774,5,0,1,0,900,6.107527,2
16,"SBCY",0.4044306,1.079302,38,4.447385e-05,0.391042,0.01621175,0.01270367,8.053465e-05,0,10.71429,25.29592,18.93878,1015.469,69.79592,11,40,1,1,10000,5.112245,2
16,"SBEG",0.3020582,2.006328,71,0.000115368,0.3653877,0.01628135,0.03521127,0.000209472,0,5.714286,25.54286,23.2381,1013.505,87.86667,1,0,1,1,10000,2.752381,14
16,"SBFZ",0.4893543,1.260021,39,6.447631e-05,0.378795,0.01460197,0.04991715,0.0002760993,0,11.28571,27.26531,23.35714,1012.173,80.26531,3,30,1,1,10000,5.561224,19
16,"SBGL",0.3683249,2.333592,36,8.29646e-05,0.3448948,0.01370975,0.05081469,0.0002402732,0,8.857143,23.56044,18.7033,1017.044,75.46154,2,0,1,0,3000,4.527473,1
16,"SBGR",0.3018131,1.107975,364,0.0003263651,0.4074402,0.01117552,0.05440486,0.0002477248,3,9.714286,19.09574,14.67021,1020.064,77.54255,31,0,1,0,1300,5.382979,3
16,"SBKP",0.3556875,1.314421,284,0.0003560048,0.4291395,0.0154363,0.03279481,0.0002172436,0,13.57143,20.13043,14.03261,1018.935,70.53261,5,0,0,0,4000,7.75,0
16,"SBPA",0.3537537,0.8924263,52,4.401604e-05,0.4095318,0.01516985,0.01325601,8.235343e-05,0,12.42857,19.06593,13.51648,1017.582,73.85714,19,30,0,0,4500,7.945055,0
16,"SBRF",0.6185066,1.289492,88,0.0001881828,0.4430977,0.0168215,0.01277271,9.520229e-05,0,9.285714,28.24468,23.67021,1012.383,77,5,23,1,1,2000,5.404255,10
16,"SBRJ",0.3886103,2.863417,51,0.000152161,0.374623,0.01714992,0.01173709,7.540792e-05,0,9.285714,23.98795,19.90361,1016.807,78.55422,13,0,1,0,2000,4.843373,7
16,"SBSP",0.2772567,1.204643,1,8.955186e-07,0.3692594,0.01260301,0.01284176,5.976271e-05,0,11.57143,18.94059,13.78218,1021.079,73.39604,8,0,0,0,1000,6.415842,0
16,"SBSV",0.488017,1.572906,45,9.261566e-05,0.4218461,0.01326042,0.01898647,0.0001062076,0,10.14286,27.81915,24.17021,1013.84,81.15957,6,0,1,1,7000,6.468085,8
17,"SBBE",0.3446082,1.424801,73,9.610298e-05,0.3810744,0.01200685,0.01891743,8.655671e-05,1,8.428571,26.63542,23.90625,1012.146,85.63542,15,0,1,1,10000,4.614583,6
17,"SBBR",0.3671558,0.990091,67,6.530321e-05,0.4026352,0.01128225,0.01691522,7.683961e-05,0,10.42857,21.78351,18.60825,1020.423,83,32,0,1,0,3000,6.8125,10
17,"SBCF",0.4876036,1.475495,90,0.0001736126,0.3855052,0.0131614,0.01767468,8.967757e-05,0,9,20.56044,15.34066,1020.813,74.20879,5,0,0,0,10000,5.868132,0
17,"SBCT",0.32493,1.056435,44,4.049667e-05,0.3860987,0.01253271,0.01387738,6.715075e-05,0,8,17.06796,12.64078,1021.971,79.95146,1,0,0,0,400,3.757282,0
17,"SBCY",0.4308515,1.126268,44,5.724749e-05,0.397083,0.01551198,0.01339409,8.250147e-05,0,8,27.69231,21.02198,1014.253,69.78022,23,0,0,0,2000,3.857143,0
17,"SBEG",0.2986357,1.764301,78,0.0001101902,0.3657429,0.01546028,0.03300193,0.000186609,0,7.857143,25.98969,23.80412,1013.062,88.62887,1,0,1,1,10000,3.268041,17
17,"SBFZ",0.4899778,1.216472,35,5.593465e-05,0.4048447,0.01520418,0.04984811,0.0003068315,0,10.57143,26.73404,23.32979,1011.723,82.55319,5,24,1,1,10000,5.276596,29
17,"SBGL",0.3688672,2.283893,37,8.357603e-05,0.3751094,0.01450602,0.05095278,0.0002772517,0,10.85714,23.54945,18.13187,1018.143,73.34066,2,0,0,0,5000,4.956044,0
17,"SBGR",0.3054908,1.10497,328,0.0002968633,0.4383308,0.01208936,0.05475007,0.0002901282,2,9.571429,19.05155,14.06186,1021.134,76.41237,31,0,0,0,900,4.938144,0
17,"SBKP",0.4550429,1.658786,322,0.0006516775,0.4585178,0.01605858,0.03652306,0.0002689246,0,12.14286,21.41758,12.79121,1019.648,62.38462,5,0,0,0,4000,7.087912,0
17,"SBPA",0.3710369,0.9288341,51,4.71259e-05,0.4148422,0.0150055,0.01429163,8.896418e-05,0,7.285714,21.18947,15.91579,1017.432,76.78947,1,0,0,0,10000,3.210526,0
17,"SBRF",0.6217525,1.288227,92,0.0001975749,0.4430015,0.01635305,0.01380834,0.0001000335,0,8.857143,26.83721,23.82558,1012.231,79.54945,8,0,1,1,6000,4.868132,16
17,"SBRJ",0.3862389,2.74029,64,0.0001816213,0.3751515,0.01668967,0.01297984,8.126879e-05,0,11.71429,23.7375,19.5375,1018.05,77.75,9,0,0,0,1000,5.8125,0
17,"SBSP",0.2803406,1.224915,0,0,0.3739385,0.01248451,0.0137393,6.414109e-05,0,8.714286,19.64646,13.65657,1021.727,71.15152,34,0,0,0,600,4.636364,0
17,"SBSV",0.4836741,1.484025,44,8.468e-05,0.4285988,0.01308611,0.01884838,0.0001057148,0,11.71429,26.04673,23.79439,1014.458,87.86916,11,0,1,0,1700,7.616822,29
18,"SBBE",0.3503526,1.426915,80,0.0001072328,0.3905171,0.01193632,0.01891743,8.818053e-05,0,10.71429,26.80198,24.07921,1012.515,85.80198,33,19,1,0,10000,4.990099,14
18,"SBBR",0.3813867,1.007765,75,7.72895e-05,0.4148739,0.01119052,0.01615576,7.500563e-05,0,8,20.98901,14.35165,1022.209,68.94505,34,19,0,0,3000,4.087912,0
18,"SBCF",0.4989818,1.472772,74,0.0001458096,0.3946461,0.01274897,0.01657001,8.33692e-05,0,8,19.31868,13.06593,1022.022,70.81319,4,0,0,0,4000,4.527473,0
18,"SBCT",0.3313473,1.010313,45,4.039115e-05,0.3966211,0.01222956,0.01387738,6.731228e-05,0,9.714286,18.1134,13.43299,1022.474,77.94845,5,0,0,0,2000,5.639175,0
18,"SBCY",0.4477799,1.119645,40,5.376989e-05,0.3923927,0.01409535,0.0129108,7.14085e-05,0,6.428571,27.63736,18.38462,1015.989,61.73626,22,0,0,0,99999,3.274725,0
18,"SBEG",0.3004755,1.649845,81,0.0001076642,0.3581559,0.01406279,0.0332781,0.0001676109,0,8.428571,26.65686,24.11765,1013.176,86.91176,1,26,1,1,8000,3.627451,11
18,"SBFZ",0.5068819,1.258777,35,5.987668e-05,0.37651,0.01330557,0.04964098,0.0002486854,1,14.85714,27.80435,23.30435,1012.587,77.58696,3,0,1,0,10000,9.434783,7
18,"SBGL",0.3144335,1.779018,31,4.649488e-05,0.3440309,0.01244543,0.05053853,0.0002163864,0,10,23.92308,18,1018.132,72.12088,2,0,1,0,3000,5.351648,2
18,"SBGR",0.3108325,1.106231,335,0.0003088527,0.4220726,0.01333246,0.05481911,0.0003084818,2,9.714286,19.29167,13.51042,1021.865,73.17708,31,0,0,0,200,5.114583,0
18,"SBKP",0.3738919,1.337869,318,0.0004265019,0.4243265,0.01568905,0.03583264,0.000238548,2,12.14286,20.8022,11.86813,1020.923,60.12088,4,0,0,0,4500,7.626374,0
18,"SBPA",0.3769656,0.9043992,48,4.387705e-05,0.4019171,0.01541919,0.01394642,8.642926e-05,0,11.28571,19.89011,14.68132,1019.022,74.96703,33,0,0,0,4000,6.868132,0
18,"SBRF",0.6266005,2.144474,93,0.0003350647,0.4047202,0.01594489,0.01408451,9.08904e-05,0,10.71429,27.8022,23.75824,1013.571,79.40659,6,0,1,0,2000,6.626374,1
18,"SBRJ",0.319848,2.077148,60,0.00010688,0.3443971,0.01449833,0.01339409,6.687914e-05,0,11.28571,24.20482,19.72289,1017.976,77.3012,27,0,1,0,5000,6.313253,1
18,"SBSP",0.2842545,1.226683,1,9.34919e-07,0.3633429,0.01204756,0.01594863,6.98135e-05,0,9.714286,19.568,13.928,1022.44,72.416,8,0,1,0,900,5.496,6
18,"SBSV",0.3881778,1.120989,50,5.833595e-05,0.3954834,0.01192823,0.0228528,0.0001078062,0,11.42857,26.30303,23.29293,1015.828,84.24242,10,26,1,0,1700,7.242424,21
19,"SBBE",0.385308,1.548492,83,0.000132779,0.3818163,0.01166677,0.02299089,0.0001024144,0,9.857143,27.38144,24.48454,1011.464,85.08247,5,0,1,1,10000,4.969072,12
19,"SBBR",0.3956315,1.067431,97,0.000109834,0.3970327,0.01066254,0.02057443,8.709927e-05,0,8.142857,20.78261,15.32609,1020.859,73.73913,34,0,0,0,900,4.554348,0
19,"SBCF",0.4128164,1.17752,101,0.0001316378,0.372405,0.0121398,0.01946976,8.802125e-05,1,9,18.40217,13.96739,1020.826,77.57609,3,0,1,0,4000,5.478261,3
19,"SBCT",0.3335093,1.013268,52,4.711614e-05,0.3971743,0.01238854,0.01629384,8.017236e-05,0,9.571429,13.45098,9.686275,1021.471,81.5098,28,0,1,0,200,4.735294,6
19,"SBCY",0.4461737,1.134746,48,6.515954e-05,0.3931493,0.01401194,0.01477492,8.139186e-05,0,8.857143,23.36842,17.09474,1016.537,70.84211,22,0,1,0,500,5.663158,7
19,"SBEG",0.2971205,1.676064,81,0.000108154,0.3596178,0.01392633,0.04094173,0.0002050427,0,7.571429,25.8,24.02857,1012.724,90.50476,1,0,1,1,8000,3.390476,15
19,"SBFZ",0.5118938,1.28,55,9.662441e-05,0.3804309,0.01297645,0.06110191,0.0003016384,0,15.71429,28.50549,22.9011,1011.835,72.78022,8,0,0,0,10000,10.05495,0
19,"SBGL",0.3174094,1.682108,30,4.294664e-05,0.3476551,0.01206771,0.0615852,0.0002583747,1,9.571429,21.01075,16.26882,1018.075,76.36559,20,30,1,0,6000,4.935484,9
19,"SBGR",0.3120477,1.099477,427,0.000392798,0.4066699,0.01170276,0.06842033,0.0003256233,3,11.28571,16.90625,11.5,1020.802,74.39583,31,20,1,0,1100,5.979167,1
19,"SBKP",0.3803728,1.284713,373,0.0004887184,0.4084219,0.01382778,0.04425573,0.0002499373,1,13,18.34783,9.73913,1019.761,61.76087,5,0,0,0,10000,8.293478,0
19,"SBPA",0.3807904,0.9055994,62,5.732553e-05,0.3839079,0.01369253,0.01864126,9.799094e-05,0,9,15.79348,11.44565,1018.043,78.79348,34,0,0,0,1000,4.945652,0
19,"SBRF",0.5534686,1.531747,129,0.0002932271,0.392277,0.01421121,0.01898647,0.0001058444,0,11.71429,28.16304,23.26087,1013.022,75.23913,6,26,1,0,2000,7.51087,2
19,"SBRJ",0.3190557,1.974987,77,0.0001300935,0.3547513,0.0145735,0.01712234,8.852198e-05,0,9.571429,21.67073,17.34146,1017.915,77.46341,13,0,1,0,1000,5.463415,10
19,"SBSP",0.2823171,1.228988,2,1.860583e-06,0.3721533,0.01222514,0.01739851,7.915669e-05,0,10.14286,16.13178,10.87597,1021.45,74,10,27,1,0,900,6.333333,3
19,"SBSV",0.4142667,1.119296,67,8.32979e-05,0.4272808,0.01269717,0.02430268,0.0001318483,0,14,26.26,23.37,1015.29,84.77,10,24,1,0,1700,8.82,18
20,"SBBE",0.4033658,1.681012,102,0.0001854404,0.4059074,0.01234651,0.02292184,0.0001148738,0,11.14286,27.23469,23.91837,1012.02,83.19388,7,0,1,1,10000,5.193878,10
20,"SBBR",0.3886637,1.00746,81,8.503958e-05,0.4136599,0.0109294,0.01933168,8.739952e-05,0,9.571429,20.68421,16.51579,1020.589,79.21053,34,0,1,0,3000,4.276596,5
20,"SBCF",0.5028268,1.423467,102,0.0001957493,0.3877755,0.0127362,0.01946976,9.615701e-05,0,7.285714,18.78947,15.05263,1020.547,81.46316,7,0,1,1,4000,4.368421,11
20,"SBCT",0.3287733,0.9748248,47,4.038826e-05,0.3859359,0.01244325,0.01629384,7.824787e-05,0,9.714286,15.2,11.01053,1019.768,80.14737,29,0,0,0,1300,5.210526,0
20,"SBCY",0.4343757,1.097159,50,6.389095e-05,0.382969,0.01402499,0.01505109,8.084149e-05,0,9.285714,25.06186,19.45361,1015.948,73.27835,9,0,1,0,2000,5.412371,6
20,"SBEG",0.2851262,1.751865,83,0.0001111604,0.3501488,0.01393187,0.03928473,0.0001916398,0,7.428571,26.2549,24.21569,1012.853,89.41176,1,21,1,1,10000,3.277228,12
20,"SBFZ",0.4954683,1.302771,56,9.691837e-05,0.3727526,0.01273314,0.06227561,0.0002955796,0,12.71429,27.36264,22.85714,1012.527,77.97802,8,0,1,0,10000,8.263736,15
20,"SBGL",0.3169059,1.626503,29,4.007905e-05,0.3420654,0.01168732,0.06282795,0.0002511753,1,8,21.88043,17.13043,1016.62,76.68478,20,0,1,0,10000,3.934783,7
20,"SBGR",0.303095,1.058791,401,0.0003450386,0.4196548,0.01086023,0.06952499,0.0003168634,1,9,17.36082,12.13402,1019.794,75.50515,1,22,0,0,900,4.268041,0
20,"SBKP",0.3755414,1.257991,416,0.0005269421,0.4240106,0.01275376,0.04653411,0.0002516437,0,10.71429,19.07692,11.36264,1018.967,64.10989,4,0,0,0,5000,6.538462,0
20,"SBPA",0.3727194,0.8718905,64,5.576455e-05,0.3982057,0.01255263,0.01781276,8.903757e-05,0,10.28571,17.08163,13.53061,1016.531,83.36735,17,0,1,1,500,5.030612,20
20,"SBRF",0.6272633,1.285742,126,0.0002724636,0.4029692,0.01287205,0.01739851,9.024674e-05,1,10.14286,26.92391,23.67391,1013.315,82.98913,5,0,1,0,2000,6.23913,15
20,"SBRJ",0.3205182,1.838924,68,0.0001074631,0.3453867,0.01394077,0.01560342,7.512979e-05,0,11,22.38372,18.62791,1016.442,80.2093,2,0,1,0,1000,5.813953,12
20,"SBSP",0.2723221,1.175126,0,0,0.362488,0.0119891,0.01746755,7.591233e-05,0,10,17.23478,11.53913,1020.339,72.6087,34,0,1,0,900,5.095652,6
20,"SBSV",0.3917733,1.003492,58,6.113796e-05,0.3940796,0.01197128,0.02437172,0.000114977,0,11.57143,26.16129,23.24731,1015.462,84.69892,32,0,1,0,1500,6.172043,9
21,"SBBE",0.3969332,1.726055,100,0.0001836988,0.3790297,0.01197678,0.02381939,0.0001081294,0,11.14286,27.31915,23.89362,1012.883,82.8617,3,30,1,1,3000,6.180851,7
21,"SBBR",0.3889234,1.034838,95,0.0001025166,0.3816798,0.01031786,0.0203673,8.020888e-05,0,9.571429,21.34409,16.98925,1022.505,77.78495,32,0,0,0,10000,5.752688,0
21,"SBCF",0.3986885,1.167784,100,0.0001248333,0.3508728,0.01219508,0.01988401,8.508213e-05,0,9.142857,19.17204,15.25806,1022.796,80.02151,3,0,1,0,4000,5.677419,3
21,"SBCT",0.3315735,1.005756,50,4.470712e-05,0.3749981,0.01250849,0.01698426,7.966736e-05,0,11.42857,16.24742,11.54639,1021.031,77.25773,17,20,1,0,1000,6.298969,2
21,"SBCY",0.4075336,1.042582,50,5.696104e-05,0.3822416,0.0144994,0.01629384,9.030494e-05,1,9.142857,23.70213,17.67021,1018.074,71.41489,22,0,1,0,500,6.085106,2
21,"SBEG",0.2656957,1.808251,88,0.0001133601,0.3546869,0.01447298,0.04342723,0.0002229284,0,8.714286,26.69474,23.95789,1013.474,85.92632,1,0,1,0,2000,3.515789,8
21,"SBFZ",0.4951896,1.296908,58,9.987179e-05,0.3814144,0.01314862,0.06621099,0.0003320531,0,13.28571,27.71739,23.46739,1013.261,78.63043,7,0,1,0,10000,8.293478,14
21,"SBGL",0.3605475,1.826013,40,7.060908e-05,0.3486717,0.01207387,0.06676333,0.0002810615,0,10.85714,23.16304,18.06522,1018.543,74.96739,7,0,1,0,10000,4.717391,3
21,"SBGR",0.2973149,1.031698,443,0.0003643405,0.3430752,0.009294947,0.07228666,0.0002305125,1,12.71429,17.48039,13.21569,1021.735,78.79412,31,26,1,0,10000,7.401961,3
21,"SBKP",0.3726056,1.262615,418,0.0005272671,0.3639304,0.0120735,0.04770782,0.0002096241,0,12.14286,19.23158,12.26316,1020.684,67.89474,5,0,1,1,10000,8.178947,6
21,"SBPA",0.3642188,0.8541105,66,5.504965e-05,0.3381635,0.0117599,0.02016018,8.017236e-05,0,10,18.62766,15.23404,1015.149,83.71277,34,27,1,1,400,5.851064,11
21,"SBRF",0.3381616,0.6810947,120,7.410497e-05,0.3449414,0.01202752,0.02029826,8.421324e-05,4,12.14286,26.9375,23.84375,1014.344,83.77083,7,16,1,0,6000,6.708333,25
21,"SBRJ",0.3807357,2.176463,87,0.0001932984,0.3569921,0.01468222,0.01891743,9.915452e-05,0,10.85714,23.79747,19.1519,1018.253,76.10127,27,0,1,0,2300,6.265823,7
21,"SBSP",0.269538,1.13341,19,1.556306e-05,0.3593796,0.01201559,0.0203673,8.794922e-05,0,11.14286,17.8018,12.62162,1022.252,74.05405,30,23,1,0,800,7.324324,5
21,"SBSV",0.3913305,0.9643718,68,6.880679e-05,0.38975,0.01209977,0.02561447,0.0001207949,0,13.85714,26.15,23.48,1016.79,85.89,8,12,1,0,1700,8.35,26
22,"SBBE",0.3863643,1.774832,100,0.0001838605,0.3737439,0.01224709,0.0241646,0.0001106081,0,9.142857,27.64835,23.62637,1012.578,80.28571,4,20,1,1,10000,5.450549,3
22,"SBBR",0.3902856,1.077809,108,0.0001218099,0.374905,0.01043074,0.02071251,8.099701e-05,0,9.714286,18.72449,12.31633,1020.684,70.02041,34,0,0,0,3000,3.938776,0
22,"SBCF",0.3910197,1.16809,95,0.000116341,0.343779,0.01255142,0.01926263,8.311662e-05,0,7.285714,15.81522,10.3913,1020.402,74.20652,6,0,1,0,3000,3.967391,2
22,"SBCT",0.3273061,1.025071,47,4.228052e-05,0.3697394,0.01298338,0.01746755,8.385242e-05,0,10.57143,11.96774,4.989247,1019.376,68.36559,34,0,0,0,2000,6.139785,0
22,"SBCY",0.3910086,1.026493,50,5.380795e-05,0.3761639,0.01477309,0.01760563,9.783631e-05,1,6,21.28571,13.68132,1017.033,66.92308,23,0,0,0,99999,3.252747,0
22,"SBEG",0.2657817,1.95153,87,0.0001209912,0.3513181,0.01469142,0.04280585,0.0002209365,0,6.571429,26.31579,23.68421,1013.368,86.12632,9,0,1,0,10000,3.936842,1
22,"SBFZ",0.4948611,1.346061,69,0.0001232342,0.3770291,0.0130015,0.06469207,0.000317117,0,11.28571,27.8913,22.82609,1012.75,75.1413,8,24,1,1,2000,7.228261,6
22,"SBGL",0.3530043,1.762429,49,8.173761e-05,0.3445705,0.01181774,0.06503728,0.0002648347,0,9.285714,20.28571,14.18681,1016.33,71.01099,27,0,1,0,5000,5.131868,1
22,"SBGR",0.2916252,0.9928464,415,0.0003221733,0.3410718,0.009187501,0.0715272,0.0002241375,3,11.42857,14.32632,7.115789,1019.695,67.03158,21,24,0,0,200,6.757895,0
22,"SBKP",0.3686259,1.255284,404,0.0005012372,0.3619197,0.01198039,0.04977907,0.0002158389,0,10,15.41758,6.307692,1019.286,59.2967,5,0,0,0,2300,6.230769,0
22,"SBPA",0.3650267,0.85835,74,6.21663e-05,0.3362617,0.01157911,0.02402651,9.35499e-05,0,11.57143,15.07692,11.1978,1015.78,80.0989,18,32,0,0,4500,7.010989,0
22,"SBRF",0.3390094,0.6787707,143,8.822772e-05,0.3660211,0.0124683,0.02381939,0.0001087036,2,10.28571,26.71277,23.59574,1013.351,83.7766,14,0,1,0,5000,5.297872,14
22,"SBRJ",0.3750167,2.143515,100,0.0002155318,0.3738716,0.0153182,0.02174814,0.0001245524,0,10.28571,21.175,15.9,1016.05,73.3625,25,0,1,0,4500,6.4625,2
